Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Gravmap2019-grid-grv_cscba_tilt_max,RockUnitBndyFaults_LAO_Faulted boundary,AlOH_Group_Composition_correlation,MetamorphicBoundaries_Unconformities,MetamorphicFacies_Tabberabberan_Greenschist facies,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,IntrusionsBndys_FaultedBndys,Ferrous_Iron_Index_correlation,MetamorphicFacies_Tabberabberan_Subgreenschist facies,IntrusionsBndys_IntrusiveBndys,MetamorphicFacies_Benambran_Greenschist facies,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Gravmap2016-grid-grv_cscba_mean,Gravmap2019-grid-grv_cscba_1vd_mean,RockUnits_LAO_Monzonite,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_contrast,MgOH_Group_Composition_mean,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_min,MetamorphicBoundaries_MetamorphicBndys,Ferric_Oxide_Composition_max,sample_weight,label
0.3903200212844454,-0.8244325195932299,0.4356618506085164,-0.4531707200356232,-0.5529582334067534,-0.7064642784294288,1.0,0.0426442334159354,0.8038271702495894,1.1977373948418688,-0.1934891953097768,-0.4662411451205184,-0.7264829675592658,0.0,-0.3690471246881748,1.0,0.7988038735650259,-0.335876477344791,0.4622597990535116,0.0,-1.113807118270087,0.0767921471362426,-0.1894774542160546,-0.0451314017819778,-0.5449002860045569,-0.6667700255365844,0.4,1.0
-0.904392597886646,-0.0231530653416923,0.4741642326326031,0.2911101270993565,0.4610108711768011,2.8670994251529667,0.0,2.8297875614009453,0.1354954448091218,-0.6264179040288232,0.1965044994850636,3.386929433810028,0.8433927838493963,1.0,2.8529267202252218,0.0,-0.5419645858792536,0.6555076946524561,1.4352188510459123,0.0,1.335342451563104,-1.120194268401494,-0.3589575947962833,-0.0717658343924741,-0.0255921299423263,-1.27816835615395,0.5,0.0
-0.4405444758549094,0.0043708768504237,0.2989392970455501,5.125261905853916,-0.5562788951246418,3.9350785047840176,0.0,0.4033774633067495,-2.543945108940717,-1.6599674094622754,-2.0319480784554766,1.762852557095422,-0.7339163038955998,0.0,4.073146186183324,0.0,2.651904687194506,4.052884945872247,1.268725728872088,0.0,-0.7190008911818097,4.006026169877707,-0.3393302991040877,0.0822745037579179,2.7147769028653976,-1.5693104183526956,0.5,0.0
0.7658902673194055,-0.0563954870278834,0.4417941238880368,-0.4265147864244552,-0.5457029536223454,-0.812156922948126,1.0,-0.4632086311501734,0.4204066661857172,0.8718551692829627,-0.4380704735070181,-0.7379639510181876,-0.7828322310100859,0.0,-0.2215157972135498,1.0,1.576328741263038,-0.8895000782539461,-0.0749124255517708,0.0,-2.126039760964725,-0.4600131279909957,-0.3589575947962833,0.0182971663419054,-0.5347545637178952,0.5851408419180213,0.1,1.0
-0.8818363878902014,-0.1943909358843403,0.499864458836741,0.0276879199000562,-0.106257985359006,-0.3052289876854765,0.0,-0.4427350841639143,-0.2911120422626418,-0.478489176522584,-0.4314054816264678,-0.5664513906175023,0.2548736673569772,1.0,-0.5739437586407962,0.0,-0.7219306680454876,0.8763382911003967,2.4789835848748707,0.0,0.2888892478711942,1.5191517834709494,-0.1478640268414449,0.2406770991863043,-0.4929404985795804,1.6041380596136303,0.5,0.0
1.0995144177047187,-0.8247379938880877,0.2881850797391472,-0.3597535024909342,-0.5099025692517436,0.2729659834464376,1.0,0.814291301604657,-0.6570887011143965,-0.1055482974965666,-0.5932727433782606,1.0535231118443409,-0.5666423546925609,0.0,0.7590333277083579,0.0,0.8652810038497334,-0.9882271372565506,-2.06230821522814,0.0,-0.130981794386009,-0.473315570145834,-0.2598419768676674,0.0476058780832413,-0.6655852197649686,-0.7249984379763335,0.5,0.0
0.6476406405008235,-0.0562631599654582,0.4419511636660945,-0.4598037836150437,0.0282190508224518,-0.0238214096205054,1.0,2.1453394597524014,-0.1768637705882998,-0.1686332031362325,-0.1646864333008314,-0.6729647094305614,0.5236086509431331,0.0,-0.430425548724173,0.0,-0.1951991871875385,0.7304117325240942,0.4173301291434704,0.0,2.015480598405905,-0.6600802807767674,-0.2386569592951389,0.3175546518520716,-0.49572034469906,-0.2009427260185916,0.2,1.0
-0.8266241813618523,-0.2120398394657965,0.2564162252587086,3.0283782984190104,-0.267953386705326,-0.96207002719521,0.0,2.803360984463533,-1.83602911290186,-1.435625480088321,0.3911793277047758,2.2538408661138094,0.2827767099964665,1.0,0.1686184566607441,0.0,-1.0869246687910257,1.1000921851613308,-0.2676501910563942,0.0,0.5633838730696186,0.7137371238348774,-0.3589575947962833,3.826235286060706,-0.4132692213967477,2.390221627550244,0.5,0.0
-0.9425097399372976,-0.2185825645680474,-0.2207997800092493,-0.4159914031029955,0.4594886234868782,0.7767632639922082,0.0,-1.2788732197703832,-0.6915129785190897,0.1702454897626533,-0.289047160853583,1.9367875079739751,1.464040386083608,1.0,-0.5525991675892982,1.0,-0.993259308467478,-0.040317898614169,-0.5114361296526853,0.0,0.3412491888673506,-0.1801574687537146,4.549913619866769,-0.1800297456510188,0.342796850984058,0.6142550481378959,0.5,0.0
-0.8083547812254814,0.1484616227934531,0.0033975064073269,-0.4115566368519511,-0.245228361518231,1.1443690760717968,0.0,2.600373587833691,-0.6870342121581872,-0.6732474609935932,-1.948659870039384,3.97684403050702,-0.6501303738548926,1.0,1.5738940989378232,0.0,0.1858084462584039,0.1781718933969288,0.1139156144002204,0.0,1.721692706388221,1.8670701817710007,-0.3589575947962833,-0.1230793833651491,-0.8332432871290191,-0.5503132006570862,0.5,0.0
