IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds,vs_cluster_boundaries
982.2766718982671,1129.4968093293198,34689.09615587658,73598.62066967633,984.550392227044,1130.495149299653,22184.72847122064,18002.094608746364,982.2766718982671,1129.4968093293198,34689.09615587658,18002.094608746364,1135.3055073165292,65605.19791395214
30463.734515490472,16446.333342515776,256564.73368878232,68446.40513684781,38839.85000059436,29711.954860450394,24340.691387933988,254496.28143314284,10905.961735012506,6427.805611977231,3767.4643459321524,68446.40513684781,15456.510664435986,175416.07217075874
60601.86414290728,60406.72892926698,260809.93728274107,322925.78068343847,5735.298343955489,24861.019820737503,30551.374118230586,216936.17205059156,2522.542341107057,3546.409854019133,251737.89437277286,322925.78068343847,59597.425852821965,298086.431961612
79613.68775196967,78029.62184454179,243014.24584781926,244855.11682967423,32593.874816819593,78345.12207152335,37363.546009697406,273618.23711212294,5924.381377897673,15460.296655106245,178012.56238091085,245188.14229471298,78315.79905399914,298403.54971813865
64744.85795799998,21016.856412945075,38426.38970795562,268509.2864663395,142480.08740137544,141649.96422822156,154526.2358586095,219111.5357842291,6586.44276259529,1739.3356436157605,38426.38970795562,206291.72536556775,21030.633549233513,286988.1570880781
83552.3286413697,8996.06036189826,33452.46963124975,303893.85794243176,78329.99400118373,83427.83570060364,71263.54357477529,253228.22299466573,14990.663101793356,8996.06036189826,33452.46963124975,242832.12915481318,7986.022009537067,314225.67036304274
3154.8139188591267,821.425088583873,420803.12032676657,206294.68281458545,7390.621195843492,90737.22104139165,23138.740734105602,421870.5397330458,7390.621195843492,11027.31952248571,150288.58246217947,206294.68281458545,8399.694302282205,86492.40641547415
51906.762078613545,20850.164983892617,8691.366029443241,482028.62719162804,38676.351190553796,25242.39794069822,50956.94774049822,165240.5793912241,38676.351190553796,75414.68501233449,91816.50834360685,422634.75705453317,19851.33931320048,497151.383286968
1686.4380720904865,16.76821897484174,623844.0043326549,482113.5648081937,10557.669221643806,10557.669221643806,23473.182805911427,389996.9618346289,194321.02625211488,214061.03445567514,513929.67613658943,367987.6012945749,193.70048812331416,47323.36109802394
35890.69741765722,31166.346888128697,31166.346888128697,571205.7663694407,3471.4212606493616,149.50860490504527,3144.4404643413877,109939.55542884744,144009.47828807918,142034.70718060166,386252.4468264774,571205.7663694407,40008.0130780104,520367.863515108
2017.2964818483467,8.578164553062075,33286.46589307103,10106.334985292291,67509.81987796497,51766.86889307925,43505.032834016805,146633.43484946358,2017.2964818483467,8.578164553062075,33286.46589307103,10106.334985292291,8574.90600188465,94768.0472388067
24600.788797486595,17527.585317488738,452787.07445536443,241128.4191815632,41872.67957068818,75663.76205400088,47242.101717287514,454609.49356414157,41872.67957068818,45114.27702510979,185005.08665903428,241128.4191815632,16535.44522752038,91309.90774199144
22699.737862063444,151.19472765386357,209814.4083851902,25736.571594861,22699.737862063444,21159.20173955763,11547.027534568211,25705.57063410778,19759.251251599475,151.19472765386357,209814.4083851902,24581.17777756745,1160.2055633579992,60077.325331983804
59550.64578393424,39733.06780552149,37272.68485656914,361051.53548625443,58713.482294367124,79811.68982019539,52442.9754485496,232919.12726321732,4464.658881217149,1452.7984480222863,37272.68485656914,301451.69478985376,36186.738296170166,377625.06884930696
97682.68539537287,20153.63751112194,55990.31143546746,241983.98785709465,110367.35374481158,159502.0867958877,145859.33669196398,188535.70361853033,14851.247225341089,198.4917553103689,55990.31143546746,182332.67506571935,19167.425158368653,259654.5373923659
1637.2363247436492,559.4179737116464,242451.4152281618,91183.226098149,5985.827788409802,15170.633866254318,11077.055172858218,45990.746101738805,1420.5691494766475,62.13921786789217,240071.01466202136,13428.127881628841,1047.656931603709,7176.130675974955
816.3177256143975,159.7610931861093,153695.39305821637,143754.34175609495,30280.078293418024,34373.10358301356,25346.434340208452,158234.6963106803,825.0450938102072,159.7610931861093,89108.77320316885,130122.24715442143,8907.763606717299,163063.05325458082
16415.524114088446,17244.650480198474,621896.0028829713,451922.42621563567,18296.05141419722,28483.524787955044,29239.257014850224,368898.8072636307,218129.39566956848,224194.9243274474,552989.9234558325,368898.8072636307,20909.00500042044,56618.883725698564
11520.736855460518,7650.824262840553,493893.9358025431,244613.22947110463,27198.72121246416,163274.0341816682,29115.59116233799,416311.92013565265,6494.428107539677,7650.824262840553,213930.96079501795,244613.22947110463,6651.99959263499,2898.4919838486658
61978.91075890199,22064.242881185917,490054.88463948126,267429.9457681978,69082.87172507217,87062.19648240284,52626.19417566079,455946.0080386546,69082.87172507217,75638.06525499058,217427.34939245018,267429.9457681978,21068.15992021111,73493.94757467855
12472.831660838256,13394.29245086165,392233.9408504085,160809.3985205569,36925.3622394911,91289.49561615185,49958.627072052346,352522.9141302388,1315.8787504246948,13394.29245086165,113653.3196718639,160809.3985205569,12397.080193901731,80797.62414084577
9419.287143426285,202.1098256172721,215943.3183657063,22036.342660402646,2649.814187292805,2649.814187292805,4376.259712898934,13145.881672644828,2082.425005336327,202.1098256172721,215943.3183657063,13145.881672644828,1831.5523089601338,55191.90159633629
10215.434313276788,9729.212461907064,502279.6928327427,245264.95650314624,53289.1777848269,183729.77141303298,54513.87353283973,395454.5769461324,44.103138553398985,9729.212461907064,232156.12660506074,245264.95650314624,8728.95504471794,8567.384712465653
39966.42510723538,39628.38685127339,250603.6686615062,128599.6467051012,9555.389493402608,10970.23721933271,12581.42208012283,254518.48700435503,3646.325726975242,3697.7768487588532,63030.045730438804,128599.6467051012,36340.30595391765,218094.398663814
13601.605775506254,613.4792649372696,25867.873547296655,28718.151853065083,60838.13682644725,50137.83671034128,22308.035443322387,69543.08071443914,4355.5621017682215,613.4792649372696,23477.515201972405,11475.592243537234,1763.5064766602657,17383.919956260266
22132.251982504367,15790.781153760388,307705.5141126656,148711.14164532715,25450.99448795024,14410.064471587113,3713.522099958948,99257.96025262153,22132.251982504367,12270.952506525748,263880.92044785235,57274.50770705045,13806.096248651584,37730.07140722181
21919.211898919446,2832.5184631344414,73570.26600460043,178971.47758404838,32337.913317457773,109450.08106134013,38179.84189079228,101208.53556578301,741.5321566642752,2832.5184631344414,73570.26600460043,100920.9362575281,9115.726982345552,185571.06925064375
85674.3652805961,9418.220797047787,104694.03784083616,256837.979514112,86162.94842676118,104308.37688562597,44624.93128145582,190264.83459486626,245.37326275373954,2032.5183189424206,104694.03784083616,190264.83459486626,8418.762644434259,256826.55782239835
34715.74557977712,46600.913091819326,38858.252640012535,358613.03040528484,34715.74557977712,43448.011799021515,30550.43530867381,203777.0518654991,2320.823592082852,7608.427337228509,41457.68262132462,297466.87881041295,43448.011799021515,368666.46443676716
50550.455360631626,3299.82205140734,415724.3585572888,160836.32569474154,33206.107876860784,96385.83623056432,33203.63742422331,303121.121250717,8823.468937720509,3299.82205140734,167226.21753276436,160836.32569474154,2296.277923674652,50241.61710544453
8648.982220503085,8221.9791509662,120459.3097139992,588117.7994218355,3296.968178010757,71589.417743381,66325.13122891537,130340.8432998145,154522.6499286025,180944.42286451033,181593.3463843394,528052.0553920101,64547.11708325398,599354.9570460492
29586.133617281215,21861.415878887776,101475.81531717292,412473.80992549186,9359.135568799898,8849.261268160899,9359.099836286048,126868.67486596653,3522.341368613883,6027.91402456504,157804.91107680494,387561.440280051,21342.642843853293,447839.1560276077
26330.111531070386,22191.191961925346,61963.05458373394,390846.2546123488,31607.65860478005,31042.775793881414,46719.57964251657,161443.38139683756,7624.3511288418895,2872.8247977433202,96468.28995454514,324019.46477643866,17599.674420275653,388852.5511147448
38460.73124979789,37650.97450196581,92291.05185432991,640093.9230536504,13888.889265045893,46486.588152130294,41113.68150977746,38313.6434573713,208731.84555407814,197966.7014512054,388367.09518797736,660878.034696078,97737.9492500724,604623.53661778
7623.2301135394955,6367.876976047639,119789.20011246571,36383.03599380778,10863.8464776959,22534.327371643645,6441.6170305252,49610.94829017463,1018.5061189124766,4561.170356127483,119789.20011246571,5153.947776172114,6013.396614016186,2118.6124822086213
23743.74560582386,6423.415139487762,483208.96405038284,313228.4768143883,391.5666149147604,16696.135548544764,1333.414965889619,259419.78329351897,50072.93706163689,70327.1669078831,378331.39137018,228820.93720688566,6485.485332119929,4184.435430379263
80626.93334876715,43831.36461119272,219886.37689145168,615630.1694304257,10704.59203544903,12895.059880053544,12313.364769936958,13353.577285124453,187897.18114470362,186556.12163332602,265658.13907057844,581160.7895825298,13593.399696051385,634511.4780243296
8241.622844930342,3116.042462720417,147698.03226569842,27689.855447499653,7921.77189575756,3838.3013753858377,5191.2220799056595,27585.485989598834,1605.1780779007795,2438.571471750295,147698.03226569842,23982.272545803145,3406.0968631729725,90687.54375037467
7341.05598063068,1970.0846566928992,319944.7257014294,323432.3692461974,16259.516314289995,14900.588186578714,23184.591130268756,337088.7517745786,85391.21325832757,85391.21325832757,255802.54859352173,323432.3692461974,5305.832693426767,196768.07342162714
24511.585183165105,4543.670764397493,518462.09591286257,349534.01296772045,29466.57872580188,43251.896502602736,8404.335683164418,291054.059989936,86083.311433764,106270.64002404039,411834.66587643826,262709.54354524484,5554.581788407792,33814.59009529175
11725.210196319966,1449.249749289449,237776.66547993326,51873.821841552846,47074.25154292386,6205.052096271327,2228.035371603308,233941.59390423226,3958.4495101838643,1449.249749289449,6600.475996752013,51522.503956500856,439.9353941777691,149728.0327133741
2814.4176794375007,405.26295178287387,212164.76279777646,50452.735796142675,2249.721818225425,2814.4176794375007,3584.1650487315032,3579.2268790951616,1338.2396883149127,405.26295178287387,212164.76279777646,3579.2268790951616,10163.531456976536,29112.178457614245
19431.995393727924,24761.834975488193,13761.724000685717,467125.7020733877,3144.487094136407,7308.008285840502,64018.62556450156,127363.63486395431,52456.214935605865,63826.99059313957,59923.89627365423,406486.4566417911,23761.85662315979,477693.4306863328
115191.65445744872,22135.804684906234,67135.4191962746,235301.3634062371,104697.78610556923,142524.19379370115,114283.7734662463,176398.8818763299,508.02345990836244,10685.605374091107,67135.4191962746,176398.8818763299,21144.530368024192,248581.00889697453
38073.950528289715,34518.352075400806,83718.29729968861,516582.6923007882,12031.06997838664,34518.352075400806,21074.75756873772,41822.37690001807,122236.92917169759,127752.49184750555,122236.92917169759,451957.2587349315,33525.19912688329,520185.28909837536
47969.6053689664,25890.710770171827,367632.13714683417,140800.04399001785,347.24824643672235,10635.924095554808,117713.11335828033,95367.50678164042,347.24824643672235,21698.929184463734,367632.13714683417,95367.50678164042,23908.30257337728,75121.46033510426
1491.2368248437108,1491.2368248437108,184045.70597122988,20774.265786101314,28491.06422979368,27785.74557755307,6993.483429425992,49366.00619241597,595.8524591990978,1183.1218358971423,179751.14994717346,11623.560394497155,493.0502310787487,12262.583949220527
13617.230467384617,12284.190073629607,175031.1550257044,102189.00413243452,2906.0144374989072,661.8329558381773,16925.169986844587,173974.42746139053,988.6836667506533,661.8329558381773,51264.57521994558,89722.49478026968,11886.55661831594,150643.79480466657
5139.687565182988,2548.1202923836663,20588.58160878608,34835.86413223906,35747.545535573605,42875.84837559447,35765.113958471986,113546.07121828674,238.2717888756196,1097.5671184666978,20588.58160878608,32930.0395952878,1585.537736918983,25348.52055113508
9276.628827275441,4776.552132226193,123509.2920034858,24287.436476453437,37734.62702807337,38722.6594295041,3800.9308274330488,58945.98626551388,348.43567134977656,1485.8754004510797,123509.2920034858,1663.1445695692792,10554.601483508613,3092.874772112703
12681.583197388674,7517.732143103708,637894.1733635563,442179.9444401457,79374.58426239928,98271.15114851973,37235.993084057234,421831.06331135595,113103.21302321456,172410.49756227122,479025.19149127306,389169.21546263987,7120.215477296412,30791.116584887186
6308.082340219043,6074.940327583975,119428.49779657395,490935.5183098555,20663.414535494725,40489.717014852344,3121.840718152001,54042.866899746754,65694.21307300882,67931.5487000804,176745.0653946608,458557.79185861937,26177.34692913569,521503.17389463604
16309.957621313411,16309.957621313411,15041.682956092456,67107.5102422836,54313.158409389005,31762.036099047804,16113.78311750381,56907.69439631631,2736.5714805386915,15258.251773505852,12954.718188324829,3411.8940888348434,11018.638768064071,80950.08280786817
6082.248058979108,4857.258525342209,540752.9440372016,398440.0662124274,1160.751874597561,14694.598452026481,4318.995986365501,305224.3202470104,117872.72357816636,136986.02527879234,453514.5718290819,283418.35063352477,4360.7173742135665,76486.10309714462
3484.9723555714977,3484.9723555714977,114145.28382904401,29356.849945675604,2104.6922701058666,6988.155095149847,509.18559207490904,33389.26875191393,1239.0563759208583,2417.6172814187366,114145.28382904401,29356.849945675604,2113.116265669442,16732.193885698845
10738.282427351454,6999.925901426975,517872.3813534995,371858.7966563661,10660.991903838873,40777.71846268687,13062.47930997737,279077.4832897584,103147.37368870596,122853.70986654976,443016.96605477517,259148.81428532113,6014.394147938731,76360.2982772134
18577.75242536339,20261.242069647436,15475.317325492948,568401.8274621622,2768.9125754601896,7592.693141501669,25752.083229016964,138914.06531424032,147753.61174322944,149946.63560046768,412771.47199589584,568401.8274621622,22569.031724831355,503987.5723933003
5242.217783919122,3916.1285006581898,122066.14661800001,3899.560048487495,59061.131012721664,62558.368068747004,13801.288070800718,65027.61600209709,348.08236114776736,188.3979139423848,119264.17680474307,317.152605087385,2905.2477217474507,33785.13423836508
42990.82220701788,38833.69079860619,100935.82913028577,173876.52962607803,42232.38614907348,112612.9615432308,66836.99700518521,126730.98950970829,17009.695491469254,17485.088401854806,100935.82913028577,112622.8407257961,38243.54059498901,192350.04243219757
18223.873788761313,19370.834926356085,37572.63128411036,102650.58315532262,28355.54006443792,45888.72981203598,38859.38360545478,61322.527259102004,1212.4784901687663,3059.9543331982004,33938.03748122574,45329.90314750309,32616.719023340178,121041.77673243142
86440.13216911686,49815.3360360015,89851.34393156659,174926.08278160845,46072.964489519436,81247.84073996943,91024.94191731184,114721.03316691994,9375.292963741762,3688.7261912749423,89851.34393156659,114721.03316691994,48827.46623233259,186903.801977001
128.97480596824397,338.95693403796173,100889.16782209242,55248.885598057655,1801.6333733041736,7648.70729490886,7343.550945179281,49046.19389535997,128.97480596824397,338.95693403796173,100889.16782209242,10410.202072153956,7343.42758862019,11233.639865541707
72585.19558164087,7869.862509430938,65935.7333395685,296243.6148571084,59140.22212099451,69552.74609115827,53836.542201107724,232040.7742763808,12015.606534680792,4826.257961992594,65935.7333395685,232040.7742763808,6877.516768851813,301542.38044978614
1542.1796588521147,6040.927007298723,406408.88297386013,201319.46548740997,1542.1796588521147,72681.98322379023,4838.492623825443,408257.16328243975,1542.1796588521147,6040.927007298723,140769.3115185922,201319.46548740997,541.7762119806456,104641.76507019206
39233.30306830037,39233.30306830037,282616.013035967,302031.35572172876,3340.206142037792,9458.735435321229,2265.3671852180814,246894.4287389877,555.4937494261757,2319.400688048412,229804.02258380188,302031.35572172876,38238.64127049601,267608.2911111063
24880.620327670713,23084.913625869576,247234.150417214,195584.27819358645,7308.658162033524,39718.73010645997,10177.766515858,257740.3087884844,1698.4447035535914,1286.6735739388387,127514.77788594985,194510.37339211168,60151.98300153532,271376.5392433017
48620.103016205736,5446.092206445884,9965.285678210448,297039.2104679794,121998.89161482036,137160.16346575634,118110.8976863348,243893.01185456172,3121.656346452077,3101.8057093374723,9965.285678210448,236377.97033543882,4673.446269186988,315047.9934202644
6345.093383672214,4528.607088110659,77565.90866630388,1655.3719049713898,4720.796526013728,6142.084306283533,5141.234445771109,10288.141241071286,1478.2172237604832,248.5663405747196,77565.90866630388,1655.3719049713898,645.7178287213478,15764.06191603231
33250.65000782202,9295.976153575597,154939.877201167,557743.12881268,1153.2082267220767,1135.0618259048993,6175.518566909807,605.305050891319,132736.79624899343,135323.36386500747,200548.36739204437,513507.27566848503,6175.518566909807,578858.1264015529
15999.980849455424,14815.603341496668,97170.5151090726,137808.68194853922,34344.22886460887,36178.36765865065,17900.328754925955,100678.0923987962,1675.5066340753801,8557.148307547746,97170.5151090726,100678.0923987962,13242.367716168172,124579.23430100907
60701.441569575545,21920.568785259453,209821.29083995917,610809.3224319428,10201.391081712389,18971.361121627793,1326.698642217588,18585.02971669204,183651.24387936253,186136.08117791955,247029.32396933978,567979.1873801671,1326.698642217588,637765.5857951092
107358.50932300971,2919.520208408344,69557.37985670567,260280.98159748604,93053.97399887534,104566.2898123794,80050.84929435325,196658.56462179954,4384.318571668222,2919.520208408344,69557.37985670567,196658.56462179954,1905.3724651844084,266870.5245871442
42851.95355100998,23711.47902062345,23418.693705308302,358452.0579564862,73195.75442062183,98240.9917846098,66954.77637797562,248756.01602390723,5781.864520515923,3859.224370459181,23418.693705308302,297451.66114608827,22416.773072781318,376493.6312571221
14175.716350721816,12898.605714251544,609363.9400556496,435261.5266170747,60783.90461570992,60027.75044911986,25051.334418098868,386818.70242616767,134922.42478288437,191310.5908556042,470161.24814574624,356587.55699045374,10256.651125734892,3995.017811034541
8502.495598444311,2556.680520306076,18526.810385347955,50776.760206640014,4970.423701860871,3520.491600250176,4091.781648152053,5756.2144285149625,4761.650951513779,66.41738385538308,18526.810385347955,7142.314227902636,1551.2854051284385,64117.33849692153
2607.0163533361447,60.66129947991101,217773.36025909882,28910.53332036648,53317.694823809354,53317.694823809354,23489.453849166683,96151.41513644197,1835.4518992150513,60.66129947991101,147458.46259734096,28910.53332036648,1065.8267881792056,59423.76702835065
17887.915632668923,492.467455047332,515774.7407743168,340643.14924041356,11964.029143026344,14321.277397458518,8508.961018672719,299700.926528503,60972.898820404356,97226.5133737258,384073.4756271345,266085.8088484846,993.3265513972398,1688.6225236987102
17387.469151965404,7086.50335490163,252891.67935090695,27868.180853679067,93713.77294235751,87840.70351437849,34966.537458088926,164253.42528690756,17387.469151965404,7086.50335490163,99843.90563929077,27868.180853679067,8390.52411487695,113848.19086877716
26849.559166739615,1327.7223127581733,25999.912356387424,21306.22071618588,43152.93087781277,25999.912356387424,26163.126283258174,71147.78571423501,9036.603479219064,1327.7223127581733,25999.912356387424,16976.142194197877,2331.7446378049794,14775.946503553476
1940.785437695865,4599.903339640375,1940.785437695865,358085.67863582185,74156.4935679286,89847.75252595021,103563.26983589849,307877.9896324368,1264.6679580326677,4599.903339640375,1940.785437695865,289139.47365235444,204.69500761555997,374693.8523835561
43609.93539251043,16220.246513557486,247323.5040117794,61504.17975745741,62025.63810497956,32187.135768267388,27360.254908168703,62486.36915698784,27217.5506940708,341.68089746290696,247323.5040117794,32586.61967238663,14245.330361906921,31549.13165678373
11694.19718370277,11694.19718370277,177253.43229338844,36379.893552771144,18335.083861610925,19223.11692733171,18689.135157830817,48969.35201394073,4067.553806755769,7895.976692378363,177253.43229338844,3678.950020179588,17917.088851774173,82809.37787829796
68796.66779964707,9699.736698261757,378889.9009556065,199583.13619506542,47137.11815697075,57722.82799570066,20531.835315144548,186319.66239746785,47612.652426003224,6775.492756190652,266600.5699362542,143710.47620465772,7716.408318198874,5741.931601386249
32182.883816600624,37162.86737621012,225623.64951431614,362677.83131850784,14147.472143652576,73914.64114422968,61882.11760691692,168088.20713135868,464.96525415760226,528.1907773625753,297523.43640393054,362677.83131850784,31340.504435987677,347063.77781774104
10052.239932694662,3630.898006862987,65301.240579455814,104421.14160353868,16660.000832365367,13253.066492234017,9058.03761243794,56365.428558205684,4268.02548180126,3630.898006862987,65301.240579455814,56365.428558205684,5882.98915333364,78720.6738053454
6577.363399102718,4533.210503488468,53423.07638731036,140737.564441574,24021.161405482406,103154.44589781892,11352.437620653864,122723.20309409531,1751.820869231071,4533.210503488468,53423.07638731036,77803.57280077435,6292.796739687399,151742.71086356227
17386.841922609405,4579.892477663611,103041.81333576154,569587.673765349,3610.217640497874,53297.10025248193,70796.09597790099,127191.90120470882,132795.90682616952,163674.5990053383,163578.54080931918,512214.78275346436,48622.211336217406,581155.9925519155
19593.965265768722,97.70486282635825,343424.6102025782,319916.29593613144,20097.5302489763,6500.604934470451,9966.592655287686,363992.3080678896,97165.9100409403,97165.9100409403,255025.01401337693,319916.29593613144,1096.5078520216493,173949.42106017866
11493.692551268943,3188.559976544616,234120.12200072536,391113.28048654285,30878.2797323894,28077.601505693037,84601.38340471478,268347.2002269589,106540.61015478491,118522.04802324186,319931.39732973475,391113.28048654285,2162.5413256017937,282996.8538001501
18444.83844952757,13096.217040887936,89541.71815618045,151194.40129478258,24907.084171067643,98495.44967000722,36703.763447934216,113527.17550159848,13164.21817142222,13096.217040887936,82505.10040728973,87239.17983820214,12731.258766731371,168488.85215825876
58315.12627785427,12533.472097932543,18203.894773681546,279944.44374306744,106847.22103989976,105980.06500428525,163569.80129620706,236412.42263756614,32202.222843742187,5858.750296012737,18203.894773681546,215556.4781976456,10753.937748553806,296684.29531406367
75808.52332720072,24860.636373071957,429224.9022532097,255983.45435345167,7539.710657578524,59662.10562980564,57839.73369162651,216614.5055373956,7539.710657578524,11731.027849874077,322226.37686343683,180481.11667696727,48699.41877879531,28786.073659313384
49177.53747654757,52664.99334818387,3287.0352372290613,430574.16112440836,4675.188098142782,45516.12875638295,13711.859226849721,176480.86889417432,4675.188098142782,40382.732332753854,46981.72370770742,372006.28886898374,4675.188098142782,444865.8080305439
73163.11782962435,11718.33834992606,472111.93910708127,222770.22259957687,15303.360079695287,120408.64406026529,14059.293974507786,336824.60275963275,15303.360079695287,11718.33834992606,235309.97068061557,222770.22259957687,13948.394134512635,10296.667013341834
9897.615192813517,9897.615192813517,76697.28249538023,37593.24379002572,2308.3465553691676,3099.0390177951963,8041.267921780377,65856.15965623796,900.6499355618394,185.89943593740486,76697.28249538023,21395.099395383168,9504.567951133673,16514.742392909917
