index,X,Y,prob
0,147.05,-35.449999999999946,0.14554722228736117
1,147.10000000000002,-35.449999999999946,0.17205977520441396
2,147.15000000000003,-35.449999999999946,0.2575481623989876
3,147.20000000000005,-35.449999999999946,0.16809487139920692
4,147.25000000000006,-35.449999999999946,0.22377387464968868
5,147.30000000000007,-35.449999999999946,0.2699653091942747
6,147.35000000000008,-35.449999999999946,0.3340664469584794
7,147.4000000000001,-35.449999999999946,0.22771261875542792
8,147.4500000000001,-35.449999999999946,0.14125124250007115
9,147.5000000000001,-35.449999999999946,0.12484877846118726
10,147.55000000000013,-35.449999999999946,0.07713866720310024
11,147.60000000000014,-35.449999999999946,0.09674325450525546
12,147.65000000000015,-35.449999999999946,0.11840503282817043
13,147.70000000000016,-35.449999999999946,0.14862840746089784
14,147.75000000000017,-35.449999999999946,0.14669610548876055
15,147.80000000000018,-35.449999999999946,0.2987827429159388
16,147.8500000000002,-35.449999999999946,0.21754857060993898
17,147.9000000000002,-35.449999999999946,0.15139709236513027
18,147.95000000000022,-35.449999999999946,0.16921114850752683
19,148.00000000000023,-35.449999999999946,0.19215797150424457
20,148.05000000000024,-35.449999999999946,0.22349068983671588
21,148.10000000000025,-35.449999999999946,0.22973838718844353
22,148.15000000000026,-35.449999999999946,0.2400815731215794
23,148.20000000000027,-35.449999999999946,0.25011904255372613
24,148.25000000000028,-35.449999999999946,0.1405675955594844
25,148.3000000000003,-35.449999999999946,0.1525736128814052
26,148.3500000000003,-35.449999999999946,0.15004573671452348
27,148.40000000000032,-35.449999999999946,0.24168588466398833
28,148.45000000000033,-35.449999999999946,0.22690275983051178
29,148.50000000000034,-35.449999999999946,0.18881558431968115
30,148.55000000000035,-35.449999999999946,0.2749484184267688
31,148.60000000000036,-35.449999999999946,0.23390153086725468
32,148.65000000000038,-35.449999999999946,0.0895036799053773
33,148.7000000000004,-35.449999999999946,0.057349606424941024
34,148.7500000000004,-35.449999999999946,0.17026736663189534
35,148.8000000000004,-35.449999999999946,0.06917490301079204
36,148.85000000000042,-35.449999999999946,0.17179724820374825
37,148.90000000000043,-35.449999999999946,0.06240486952053331
38,148.95000000000044,-35.449999999999946,0.09246376765090425
39,149.00000000000045,-35.449999999999946,0.05339609517007719
40,149.05000000000047,-35.449999999999946,0.1353363100743435
41,149.10000000000048,-35.449999999999946,0.25306657732964744
42,149.1500000000005,-35.449999999999946,0.2953060391633524
43,149.2000000000005,-35.449999999999946,0.2736623350736676
44,149.2500000000005,-35.449999999999946,0.33047381363137124
45,149.30000000000052,-35.449999999999946,0.2536712281468601
46,149.35000000000053,-35.449999999999946,0.25474847915936266
47,149.40000000000055,-35.449999999999946,0.21161905828757177
48,149.45000000000056,-35.449999999999946,0.24305749676984278
49,149.50000000000057,-35.449999999999946,0.24080554921857444
50,149.55000000000058,-35.449999999999946,0.27338965106030116
51,149.6000000000006,-35.449999999999946,0.223629457609882
52,149.6500000000006,-35.449999999999946,0.4034516306542079
53,149.7000000000006,-35.449999999999946,0.5398037515106296
54,149.75000000000063,-35.449999999999946,0.6688065008207152
55,149.80000000000064,-35.449999999999946,0.7839863951204574
56,149.85000000000065,-35.449999999999946,0.6839475224285153
57,149.90000000000066,-35.449999999999946,0.35046895425130803
58,149.95000000000067,-35.449999999999946,0.29209429003464693
59,147.05,-35.39999999999995,0.15555991882804954
60,147.10000000000002,-35.39999999999995,0.12928623945015055
61,147.15000000000003,-35.39999999999995,0.15111459089645413
62,147.20000000000005,-35.39999999999995,0.20759075321888953
63,147.25000000000006,-35.39999999999995,0.18221805648651868
64,147.30000000000007,-35.39999999999995,0.22784360476225252
65,147.35000000000008,-35.39999999999995,0.24264850100563157
66,147.4000000000001,-35.39999999999995,0.2516477309737412
67,147.4500000000001,-35.39999999999995,0.09040584077567013
68,147.5000000000001,-35.39999999999995,0.14975121142227765
69,147.55000000000013,-35.39999999999995,0.05561551812025177
70,147.60000000000014,-35.39999999999995,0.06312374682400185
71,147.65000000000015,-35.39999999999995,0.11985874670120607
72,147.70000000000016,-35.39999999999995,0.17174098051114317
73,147.75000000000017,-35.39999999999995,0.16541670737289965
74,147.80000000000018,-35.39999999999995,0.24986670249505732
75,147.8500000000002,-35.39999999999995,0.18550978828756498
76,147.9000000000002,-35.39999999999995,0.12898110750483777
77,147.95000000000022,-35.39999999999995,0.20289139603879547
78,148.00000000000023,-35.39999999999995,0.21883614711693883
79,148.05000000000024,-35.39999999999995,0.24962935522117985
80,148.10000000000025,-35.39999999999995,0.22044488301619153
81,148.15000000000026,-35.39999999999995,0.2647390441937633
82,148.20000000000027,-35.39999999999995,0.26606030871644304
83,148.25000000000028,-35.39999999999995,0.19617969121021
84,148.3000000000003,-35.39999999999995,0.2407727654414455
85,148.3500000000003,-35.39999999999995,0.16424061515063054
86,148.40000000000032,-35.39999999999995,0.2582408017465125
87,148.45000000000033,-35.39999999999995,0.19171618590979905
88,148.50000000000034,-35.39999999999995,0.17962885789872285
89,148.55000000000035,-35.39999999999995,0.27270310303010975
90,148.60000000000036,-35.39999999999995,0.11082124211775658
91,148.65000000000038,-35.39999999999995,0.03386612641744666
92,148.7000000000004,-35.39999999999995,0.02615776670448962
93,148.7500000000004,-35.39999999999995,0.13918960111735812
94,148.8000000000004,-35.39999999999995,0.057236948923884534
95,148.85000000000042,-35.39999999999995,0.19956335854202167
96,148.90000000000043,-35.39999999999995,0.17219412368333753
97,148.95000000000044,-35.39999999999995,0.08363656756394915
98,149.00000000000045,-35.39999999999995,0.1648795585995575
99,149.05000000000047,-35.39999999999995,0.07776447171052281
100,149.10000000000048,-35.39999999999995,0.2661671038841933
101,149.1500000000005,-35.39999999999995,0.23156718252816572
102,149.2000000000005,-35.39999999999995,0.3160495748350444
103,149.2500000000005,-35.39999999999995,0.24732820732381994
104,149.30000000000052,-35.39999999999995,0.24104894542294186
105,149.35000000000053,-35.39999999999995,0.227671299451789
106,149.40000000000055,-35.39999999999995,0.21948892642599854
107,149.45000000000056,-35.39999999999995,0.254793700698324
108,149.50000000000057,-35.39999999999995,0.2312067413274781
109,149.55000000000058,-35.39999999999995,0.07345963934124607
110,149.6000000000006,-35.39999999999995,0.3197087136289494
111,149.6500000000006,-35.39999999999995,0.31279812214735636
112,149.7000000000006,-35.39999999999995,0.4392254771833841
113,149.75000000000063,-35.39999999999995,0.7164163733996143
114,149.80000000000064,-35.39999999999995,0.8009263238228042
115,149.85000000000065,-35.39999999999995,0.6959159998688952
116,149.90000000000066,-35.39999999999995,0.519733557225769
117,149.95000000000067,-35.39999999999995,0.3286120452683977
118,147.05,-35.34999999999995,0.13459385970430776
119,147.10000000000002,-35.34999999999995,0.11879046842943829
120,147.15000000000003,-35.34999999999995,0.1462271073885839
121,147.20000000000005,-35.34999999999995,0.186541619935764
122,147.25000000000006,-35.34999999999995,0.15488909870436196
123,147.30000000000007,-35.34999999999995,0.18706788993698398
124,147.35000000000008,-35.34999999999995,0.17139534571566262
125,147.4000000000001,-35.34999999999995,0.2486016579854154
126,147.4500000000001,-35.34999999999995,0.1659303034077742
127,147.5000000000001,-35.34999999999995,0.09911291443601526
128,147.55000000000013,-35.34999999999995,0.042755160388909016
129,147.60000000000014,-35.34999999999995,0.08143336358627158
130,147.65000000000015,-35.34999999999995,0.087469971743412
131,147.70000000000016,-35.34999999999995,0.1982351910903361
132,147.75000000000017,-35.34999999999995,0.1826588596031185
133,147.80000000000018,-35.34999999999995,0.22847588157380777
134,147.8500000000002,-35.34999999999995,0.14537072259585593
135,147.9000000000002,-35.34999999999995,0.21673957871380556
136,147.95000000000022,-35.34999999999995,0.23531979812578963
137,148.00000000000023,-35.34999999999995,0.3133723696495571
138,148.05000000000024,-35.34999999999995,0.37702676279075137
139,148.10000000000025,-35.34999999999995,0.39872983624789154
