Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,RockUnitBndyFaults_LAO_Faulted boundary,MetamorphicFacies_Tabberabberan_Greenschist facies,AlOH_Group_Composition_correlation,MetamorphicBoundaries_Unconformities,Gravmap2019-grid-grv_cscba_tilt_max,IntrusionsBndys_IntrusiveBndys,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Ferric_Oxide_Composition_max,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Ferrous_Iron_Index_correlation,Gravmap2019-grid-dem_geoid_x_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_contrast,Kaolin_Group_Index_max,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_contrast,IntrusionsBndys_FaultedBndys,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Ferric_Oxide_Composition_contrast,sample_weight,label
0.0650249611527992,0.2144185079936162,0.2218077325274085,-0.4762438764599248,1.0,0.1022657979095544,-0.392891216078407,0.5208049804389044,-0.7999079307986773,-0.0399249026767006,0.9258862807305152,-0.2012186354775833,1.3277021116865189,-0.4685232170483205,0.0133790187278594,-0.2372051330806736,0.0546851243823615,-0.278143619012236,0.3124222346594931,1.8115788382380624,-1.0055496778968744,0.1,1.0
1.0434351145886225,0.3201603766568698,0.960662906906284,-0.4761570672662156,1.0,-0.5205674436094219,-0.8426190874108948,0.4479187948564466,-0.2633447029850474,-0.2254265637666439,0.1473083811263703,-0.5295377575236898,-0.2077777031987504,-0.1850709835333907,0.0207082277084066,-0.0109165085453799,0.7168620241882049,0.5907771869478454,-0.4641226367641587,1.2395975688928034,0.932972858855046,0.2,1.0
0.5157649670884321,0.5294983094783937,-1.6877720560530436,-0.4547504467992425,1.0,-0.5076695513680243,-0.7268506839648978,0.4485071907926887,-0.3534739418110397,-0.1519391636904348,0.0174644997150793,-0.7023372954426932,0.8880165162502753,-0.7108714799009535,0.0221931086895507,-0.3659497387549481,-0.5101128195696814,0.7841732015464999,-0.4515778936515702,-1.0860826096746523,1.5652872995876488,0.1,1.0
1.5635147174515478,-0.4666626199730207,2.1675698789429387,-0.4692421769366429,1.0,-0.5076348478043513,-0.618016440551864,0.4027394814249003,-0.0989149045761567,-0.2416346869428635,0.3850065325610673,-0.7023372954426932,0.2654978258724891,-0.792636518431309,0.0130521814055121,1.109813503028845,0.2104914537484423,0.7722394578691308,-0.7748745803377053,-0.4325396292051261,-0.0277796551527516,0.1,1.0
0.8278379878426764,0.2002703388194379,-1.1585398281366424,-0.4698468314052839,1.0,-0.5076348478043513,-0.6332620155371332,0.4027394814249003,-0.0480844228655028,-0.2061037231104099,0.3736748866752503,-0.0456990513504803,0.4808209154663637,-0.7992263548022738,0.0149756041194643,0.4748118652498675,1.320611550481768,0.7499194489909239,-0.7761696923022656,-1.914684539280312,-0.6918774059159428,0.4,1.0
-0.0508160552709003,0.9744863115486604,0.0894879283776353,-0.4747467812083526,1.0,-0.3309622012631466,-0.532895550278231,0.3360817564525025,-1.168873426291957,-0.1307533496684281,0.4323836195747003,-0.4949778499398891,0.8972475542419784,-0.538506902507108,0.0149955066979587,-0.2657845558798696,-0.5101128195696814,-0.0407942111873989,-0.5708650632701744,1.2579566513455096,-1.2207997413806253,0.1,1.0
0.547667855194096,0.5038539778336871,-1.144987182593323,-0.4640664464665536,1.0,-0.5076695513680243,-0.7226338319769614,0.4485071907926887,-0.3563958769445626,-0.1558725259898797,-0.0027872898614097,-0.7023372954426932,1.154859601079444,-0.7284492541003715,0.0220288934826665,-0.2622057880773173,-0.5101128195696814,1.03439107110509,-0.4028282944417529,-1.122709215225655,1.3586454314266847,0.1,1.0
0.6958318964191331,0.6676236808018494,-0.6291290478875882,-0.4751342474388104,1.0,-0.4960486036651246,-0.6427341668657734,0.4143950343824848,-0.0119350343016164,-0.196744759421896,0.3486042731726704,-0.0456990513504803,0.6731883237569699,-0.7898249427689172,0.014410775956594,-0.0180339453046538,1.320611550481768,0.3846211799523668,-0.7874948310745279,-1.662820628857855,-0.1165631840997216,0.1,1.0
1.2805755910536547,1.2478863239457074,0.8014240416176438,-0.4571078612997805,1.0,-0.5140110374054865,-0.8485038579226636,0.4550786718612117,-0.232659573018111,-0.2085402491079618,-0.1562852614980398,0.0407007176090213,0.8879947890604933,0.0531929612514063,0.0191263549654412,0.0231935204708766,0.7168620241882049,0.5964262908907897,-0.5289143044982085,-0.8906200797938947,-0.1551624988825926,0.1,1.0
0.6296553875451985,0.7077326810661922,-0.7566578384020352,-0.474314754622882,1.0,3.1188561007482543,-0.6392367470979128,0.4143950343824848,0.0007229418352614,-0.2005602308512667,0.3408900369914966,-0.0456990513504803,0.648232533927747,-0.78562161250432,0.0139342760872365,-0.025692391356833,1.320611550481768,0.3823204325267672,-0.7857395559449728,-1.4955212327299177,-0.0494819457179516,0.1,1.0
0.8346290102230145,0.9017465218117192,-0.5351063393575335,-0.469479679483769,1.0,-0.506401604181041,-0.714832864758387,0.4032011392283169,-0.3146947909869718,-0.2081150574191395,-0.2675761859169115,-0.7368972030264939,0.7337429069763661,-0.7504418016862554,0.0210683068207224,-0.2634878673912343,-0.5101128195696814,0.8497060199022791,-0.3526092771199172,-0.8141537817496665,1.202327036761237,0.1,1.0
0.7886810644674224,0.1556935180664146,-1.166259444051764,-0.4632970008658227,1.0,-0.5127449888155697,-0.6392101578344428,0.4027394814249003,-0.0555957806809164,-0.2254499547701267,0.3588616250749292,-0.0456990513504803,0.3413721902532077,-0.8050044111042217,0.015120970925171,0.7055737869754577,1.320611550481768,0.7165656207990526,-0.762140582558706,-1.895065554290328,-0.6340279570475656,0.1,1.0
0.547667855194096,0.5038539778336871,-1.144987182593323,-0.4574976360633829,1.0,-0.5076695513680243,-0.7267800306798208,0.4485071907926887,-0.3530125802932308,-0.1558725259898797,-0.0027872898614097,-0.7023372954426932,1.154859601079444,-0.7108714799009535,0.0220288934826665,-0.2622057880773173,-0.5101128195696814,1.03439107110509,-0.4195612389161809,-1.122709215225655,1.5652872995876488,0.1,1.0
0.5309155555138858,0.5845843540830965,-1.0802449822172109,-0.4490008034690703,1.0,-0.5076695513680243,-0.732824938739804,0.4485071907926887,-0.3478597774248272,-0.1727175697902871,0.0350499494114737,-0.7023372954426932,0.992657076368069,-0.7108714799009535,0.0224789498286417,-0.3832338585605934,-0.5101128195696814,0.86233523150676,-0.4515078977438919,-1.0312969776329937,1.639340938038813,0.1,1.0
