IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds,vs_cluster_boundaries
19706.60652267462,13019.201175926106,149350.19497739366,589543.0646008166,19423.016990718173,33015.97228035035,25281.59528769365,57773.476424070555,177108.26072853676,179071.52623838306,189508.91429320953,525117.8535768774,3468.426510384627,593429.2954360815
23914.861405498305,10970.631841364546,664426.7702169106,498622.4995279906,31773.491895982144,67626.40606895891,28698.090256586154,414688.45279549813,248196.4552033757,266697.3151940927,580583.07220079,403717.5287407056,9776.355783842373,89963.24540018573
10295.546024475143,7066.767732222638,33273.11097442764,454233.20620130695,10295.546024475143,6360.266777403356,67847.09196444378,94224.13418403087,63370.58178540544,66638.69686217366,92718.99811709343,388377.33951497637,6067.0115355366825,455037.9585821363
45973.064055013085,29853.592980081186,136408.6289309096,560824.1828685318,18936.900107140842,29751.412345557426,21411.07662716185,25112.87020079438,125080.0636810704,114341.51415425833,292029.1143240226,564231.1211113025,28048.062952632037,553979.2141440881
57183.71518005617,55521.34439497129,8491.083698235949,450767.2321247182,1893.7463902814845,52433.384242331595,15951.74698926219,192314.25804915538,1893.7463902814845,42972.14765583433,81469.04324109644,390341.8207299301,3105.645654625163,467789.65536160563
28265.951379064023,33318.32225463191,212728.95458808585,371505.4781459751,24779.42329829199,24678.379375693985,71202.60595636364,191090.7197993094,16296.855118186653,25229.299873299144,299512.69149763713,371505.4781459751,27268.1878987322,324349.2746140131
19707.94444825819,4278.020595614775,157140.25215685577,73268.9400206196,3852.7765287267935,2623.5475641252015,13195.927660765059,151458.97122612613,902.7662450050345,1885.1374858878119,74710.13377016596,54272.451115622105,3353.852302220848,91870.85345384596
6858.411588165025,6858.411588165025,26046.71557645161,466474.6353128585,6858.411588165025,6858.411588165025,64620.04793750942,99082.9254785626,64620.04793750942,70185.56892263479,64620.04793750942,403354.5466661232,5858.411700052868,473129.80891340267
132381.41964575497,11473.857274851815,480840.7712803848,246736.8720033552,63731.768875578964,117626.59157106011,23941.430958581717,318524.0656292793,27068.218172646582,10510.064289220481,274498.419932046,246736.8720033552,9485.649929846919,2017.554339075608
18290.113055568916,3524.117950503655,94447.9843910996,173432.16455720962,53819.759690413906,130777.20388553648,50360.76919337869,146063.92276420465,17858.86886037113,3524.117950503655,94447.9843910996,108279.59754527951,4666.35655092574,187331.87619257477
66447.97246706518,58996.13184628039,84301.93786425142,665698.9988240991,28394.693415861744,38418.29948693484,29777.65715483738,73222.3517224158,240814.26137344958,230192.4943517562,430223.98613761674,665698.9988240991,84847.03008299321,616870.7943259693
6253.388472418,3633.940094905538,117253.64206264314,29406.626806468616,7973.941184688585,10034.581616734555,1350.9076530997484,45317.92011570987,6323.212219629779,3633.940094905538,117253.64206264314,25406.176347481392,12022.905687215563,1479.5330207683232
122.69808348922774,872.6582953105362,88434.01047595189,172948.18740090675,35959.06441966132,131322.6645575042,35959.06441966132,123218.83052724387,122.69808348922774,872.6582953105362,88434.01047595189,122928.74423502413,3024.7591460216227,182256.25949964143
99754.82692622601,60.01488161708915,422462.05045718316,181913.6085272739,31044.152929273518,59984.10256633123,17738.88448847183,275368.36982716847,31044.152929273518,60.01488161708915,211852.27714434214,181913.6085272739,1946.6294995297217,50220.04869965672
