Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,MetamorphicBoundaries_Unconformities,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_correlation,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_mean,IntrusionsBndys_FaultedBndys,Gravmap2019-grid-grv_cscba_tilt_std,label
1.1812265429689888,0.2226049702577031,1.4833936690738367,1.0,1.0,0.5597016956744593,-0.5359819316795787,0.6182463713879083,-0.8453191282734661,0.2267594845055397,-0.7654800179042557,-0.8862903672742147,1.0
0.5001262795695348,1.706859885417742,0.8205545523083001,1.0,1.0,-0.142344405125679,-0.819895360502374,-0.0056464748267568,-1.0197269036497565,0.0133362536639726,-0.5218223203981367,0.816121154938608,1.0
0.2829735937310451,1.7258138677085486,0.7536706856819417,1.0,1.0,-0.1485875219402024,-0.798145712707989,-0.0151213930917137,-1.0069109010817603,0.4040013004475176,-0.491885714354221,0.8350279763480833,1.0
1.92080971988833,-0.2552088526503045,-0.2298110209235769,1.0,1.0,-0.0309813777889823,-0.4305537854934684,0.4628928606827114,0.0540693086659479,0.0665687124515567,-0.4113572784066504,-0.5475695572727994,1.0
1.1407181600461682,1.1729746245867805,1.188304715984787,1.0,1.0,-0.2306658836820236,-0.8361318199457332,0.0369655733085724,-1.4093999706008973,-0.3885358235571236,-0.6059970608993911,0.5142777061876318,1.0
0.7648752949977733,1.4564928081424768,1.039797348780083,1.0,1.0,-0.1616610800739004,-0.8329792889666446,0.0285775269779792,-1.2636080763661994,-0.3007212163210015,-0.5509404808230106,0.7610944583899596,1.0
0.1031842370225944,1.2000902536424958,-0.1971468069897741,1.0,1.0,0.0485077626851676,-0.8060261647846024,0.2066967669046598,-0.8623127642380968,0.3837910268703804,-0.5640891840760308,0.3209954268405749,1.0
0.3836593658378283,0.6435379626363438,1.2209689299185926,1.0,1.0,0.1727702908529693,-0.5408120410770288,-0.2522673141119682,-0.0035436864821988,0.175525172990983,-0.6717959705704465,0.2697980660335566,1.0
0.4221887025157795,0.387612969308964,0.5263544213671105,1.0,1.0,-0.110437823073096,-0.6880613912670629,-0.0571071188107388,-0.2378587285327906,0.3021093584894755,-0.5041005431668185,0.7334154848594848,1.0
0.0559042846166364,1.3097261612384516,0.7110072225847311,1.0,1.0,0.0001770194239709,-0.817623855309226,0.1222186486761058,-1.5123450339839632,0.1772680833274847,-0.4289003772839953,0.2396466865708875,1.0
0.1049794805085531,1.1215019431751152,-0.2127011945773005,0.0,1.0,0.377056733912314,-0.6003761951077178,1.1636027490427203,-1.188717690913319,0.0721815855781793,-0.8668277496449417,-0.1921698848799021,1.0
0.495777641401407,0.622280434662153,0.5747952284254033,1.0,1.0,-0.0688028169481246,-0.6969345128154795,-0.0758955448870954,-0.4401800286751684,0.2566720369384317,-0.5284970398294264,0.7920013284788823,1.0
0.2660288370902934,1.4325110847473768,0.8423306949308358,1.0,1.0,-0.0680121878072478,-0.8231584027623499,0.0034392510511517,-1.0908109755165358,0.0595680615912255,-0.4222363118476347,0.7402260752118439,1.0
1.7634703361455173,1.0756677914959134,-0.8298104118355122,0.0,1.0,1.1327803710147784,0.1526982001980166,0.2892569674852774,-0.6210245292489643,0.1272594237931875,-0.6651602094032072,0.8085047877376442,1.0
0.1922397699327128,1.129219498421461,-0.4782368112500505,1.0,1.0,0.076420894780922,-0.8011430154503543,0.2440785554590614,-0.3919124402420866,0.3991181101852633,-0.6345807433696865,0.5326357692182911,1.0
0.5119691726472975,0.6987441383747431,0.5951492556113641,1.0,1.0,-0.0973055324889329,-0.6877351113021483,-0.0869680527184152,-0.3589533016649937,0.1224045412021712,-0.5521313916172547,0.7428437524530469,1.0
1.2651095622510542,0.2554974355540095,0.3312579599121518,1.0,1.0,0.6817643725650214,-0.586013102409966,0.1888908256932818,-0.5950592352229139,0.0599468229113319,-0.7808836537896872,-0.3928346605842958,1.0
1.0230396399197754,0.3548173967076169,0.2068228592119507,1.0,1.0,0.6726219651896829,-0.5968067862981131,-0.1175235501414856,-0.2210064571065781,-0.0294335962552884,-0.6921101646527065,-0.5074575148148665,1.0
0.5288292055048454,1.3836123108937404,0.50813356733601,1.0,1.0,-0.0819900354515486,-0.830420364940243,0.0192886358187615,-1.16957095528976,-0.1521988195614253,-0.420791080685363,0.7472425996176358,1.0
0.758132576636823,1.136712273034071,0.0621670546479656,0.0,1.0,2.037657681688647,0.0417757826708893,-0.0121695760520865,-0.2381243533747699,0.0445156328716509,-0.747618880859894,1.30247193723662,1.0
0.5323287762575775,0.401190318654354,1.1187543829148552,1.0,1.0,0.7634079477251605,-0.5615107579597698,0.2115883138156757,-0.8815587921519237,0.0366465681631206,-0.6620819869395778,-0.3283689208230104,1.0
0.0592408817133053,1.0710682535919236,1.1634176958447482,1.0,1.0,0.2934137587127576,-0.8690637789566803,-0.3900077659817528,-0.4996955972037297,0.2784708153725957,-0.4908372065188789,1.2450115471650487,1.0
1.7247487524777716,-0.2400911178264508,-0.6286699597751151,1.0,1.0,-0.0022443269043142,-0.4051836004414972,0.475827509190566,0.1507623847070583,0.1686382207109944,-0.5517255620480436,-0.1588899840124785,1.0
1.6471057383446897,-0.2236102434352072,-0.5575641879464283,1.0,1.0,0.0500116225352353,-0.408997676331817,0.4976154275949545,0.2319944998738659,0.2048077042780788,-0.5373740617751802,-0.0761775292843081,1.0
0.3920039547974915,0.3451195318919842,0.5010229901531409,1.0,1.0,-0.132811082169107,-0.6850260042878419,-0.0223216080536737,-0.1550949822372329,0.2719303396306405,-0.5066647592094727,0.6932216275159818,1.0
-0.4693375723998935,1.779259826155189,-1.0513048910818703,0.0,1.0,0.3296117330720995,-0.5862755845652237,1.1293606742528368,-0.1000579862226299,0.2293640242070523,-0.8438271066058027,0.9272557018164208,1.0
0.226528695335034,1.7387328937031068,0.949878174821724,1.0,1.0,-0.149996625184965,-0.7898274421377987,-0.0267114738252624,-1.0615409580494346,0.6253675234696066,-0.4467173381953798,0.7915750928799182,1.0
0.7115385772530163,1.5252087427576049,0.9618772738178152,1.0,1.0,-0.1729350949480027,-0.8222186271996162,0.0132158012061485,-1.1726962666823686,-0.106563110364025,-0.5555828192709876,0.7647793210165836,1.0
1.319963849022865,0.2768566748114843,0.3992528542233332,1.0,1.0,0.6815064966843354,-0.5728657780668759,0.3393119694692847,-0.7686731699749363,0.1166578499933363,-0.7553872015311042,-0.3533348329286197,1.0
0.484595227915962,0.4530368964735835,0.5434642477133885,1.0,1.0,-0.0921708420624387,-0.6948948448618842,-0.0895397138635686,-0.3151302117842637,0.2261877163360884,-0.5223718856125487,0.7896542390055602,1.0
-0.5498103186708264,-0.0452173781073063,-1.4683846839645094,0.0,1.0,-1.2959691105734856,-0.2943539107140979,1.3892442802072789,-0.1531700253084826,1.8107837752543896,-0.4549970929204177,0.8976586680906073,1.0
0.484595227915962,0.4530368964735835,0.5434642477133885,1.0,1.0,-0.0921708420624387,-0.6962264732030482,-0.0758955448870954,-0.3151302117842637,0.2566720369384317,-0.5172613925748519,0.7896542390055602,1.0
0.0278863265432073,0.8834203126457838,1.0318720179616785,1.0,1.0,0.2788867507674478,-0.8667598858741408,-0.3820048611967073,-0.2089300075429624,0.2723820926319534,-0.425491126157029,1.4038960549399089,1.0
0.2660288370902934,1.4325110847473768,0.8423306949308358,1.0,1.0,-0.0680121878072478,-0.8211988077677399,0.0034392510511517,-1.0908109755165358,0.0595680615912255,-0.3906096033263856,0.7402260752118439,1.0
0.1922397699327128,1.129219498421461,-0.4782368112500505,1.0,1.0,0.076420894780922,-0.7998909745748362,0.2440785554590614,-0.3919124402420866,0.3991181101852633,-0.6275185436323518,0.5326357692182911,1.0
0.2660288370902934,1.4325110847473768,0.9241319599387527,1.0,1.0,-0.0680121878072478,-0.8257425017880697,-0.0006062931930657,-1.161122651430771,-0.0645889165594543,-0.422903782011111,0.7402260752118439,1.0
-0.8110593411347887,-0.2407892270889891,-0.7348842064442157,0.0,1.0,-1.1217850583886355,-0.2613236362871298,1.6792007102400872,0.3419508531598571,0.5515745714037122,-0.3738206423498731,-0.8209631766324393,1.0
0.0983389373413004,1.2546869430738934,0.373699217472399,1.0,1.0,0.0324388495777479,-0.8117443625083497,0.2180360070684958,-1.378254924172763,0.2307819811935669,-0.5007828576550606,0.207149414925907,1.0
0.0339750392221844,0.4330999221645621,0.1952681712897875,0.0,0.0,0.3658824690907222,-1.040914130213435,1.6454998901950402,0.412099918134365,2.002800090052887,-0.7820378945636626,-0.9775091755195374,1.0
0.9225255671743022,1.1641956775878572,0.2521527887527381,0.0,1.0,2.003416187501075,0.066078444480565,0.0533269221209523,-0.5595056770970255,0.1128807644385976,-0.6813671676745232,1.2914201430357677,1.0
0.9126746681620976,1.43602709143892,1.1636399013817127,1.0,1.0,-0.2060028912590735,-0.8300042855712229,0.0201994519495362,-1.33391488978624,-0.2138115187736813,-0.587570131449803,0.6676598635852298,1.0
0.1362239792027951,1.3999694647739471,1.136086414798097,1.0,1.0,-0.0475571257877641,-0.8179698957644066,0.0109308149978109,-1.2235193150965338,0.1648063913953487,-0.3829071432803232,0.6119954100261465,1.0
1.0749944592803502,1.059502339291755,1.236745523043082,1.0,1.0,-0.269304345917272,-0.8202782816522939,-0.0134381126474967,-1.3999113149595837,-0.1753741462398793,-0.6695972647036642,0.6970513623546133,1.0
3.144656590189862,1.4847047311580932,1.036538334237936,1.0,1.0,1.7864708802092923,-0.1948929967992313,-0.1712134033624025,-0.0769688577802015,-0.0218012866152857,-0.3968448727929162,0.8991680529551034,1.0
2.907024111188176,1.4143522997622435,0.5534634968767959,1.0,1.0,1.876146771874339,-0.1857416002778592,-0.1768475006804098,0.3549446677585062,-0.0075379634749086,-0.4620308096937678,0.652714479025301,1.0
1.1683229137550022,0.0252904202039822,1.4993924677352906,1.0,1.0,0.393674212862742,-0.4978172733686353,0.638024449202664,-0.5212202056176402,0.3474470183219502,-0.6583829117558456,-0.0124596973062235,1.0
0.10366175827909,1.0621580326191848,1.160751229401172,1.0,1.0,0.2822194012107435,-0.868515537440721,-0.3836572929248975,-0.5055465084965364,0.2730811283481233,-0.4645762992080176,1.2450115471650487,1.0
-0.0131509467073201,0.5708068416256696,0.5092445950208331,1.0,1.0,0.0504280998104972,-0.5981884387801146,-0.1287365910124836,0.3265309036255395,0.6372225890255625,-0.5741295354633474,1.3064453469962505,1.0
0.5349153849145573,0.6597209961762811,0.5676846512425346,1.0,1.0,-0.0736953251851502,-0.6957015837894319,-0.1289665541683212,-0.4453270326518027,0.123411452086507,-0.5324255028684419,0.8365034379673427,1.0
0.5528619088125255,0.7367010702323029,0.6043485648417013,1.0,1.0,-0.0796657046689711,-0.6900412005702133,-0.0931346798918783,-0.4683668884302677,0.0256561732922267,-0.6110479283902234,0.7427950626187091,1.0
0.10366175827909,1.0621580326191848,1.160751229401172,1.0,1.0,0.2822194012107435,-0.8700289876824872,-0.3836572929248975,-0.5055465084965364,0.2730811283481233,-0.4622591512019394,1.3473164719534625,1.0
0.8369936710749356,0.6610768427451253,1.4302865457392877,1.0,1.0,0.8063456491127765,-0.4746876313263532,-0.0421579556653691,-0.7085583341743706,0.108431079257355,-0.2720000197773127,0.7627610874735491,1.0
0.6974696441770247,1.1210750422959803,0.1557155857100812,0.0,1.0,2.0644099562007145,0.0434023868871026,0.0079325690825478,-0.2409014746381465,0.0580539521015831,-0.6823813111302148,1.6075149466588448,1.0
-0.1810383007218196,0.0096020082439572,0.6618997989155435,1.0,1.0,0.9512386044102564,-0.3521946939736397,0.5589062174829896,0.1845649978507448,-0.3875712572057959,-0.0568288892870732,-0.0474940285978472,1.0
0.5349153849145573,0.6597209961762811,0.5676846512425346,1.0,1.0,-0.0736953251851502,-0.6967073660163914,-0.1289665541683212,-0.4453270326518027,0.123411452086507,-0.5242478719194892,0.7896542390055602,1.0
3.144656590189862,1.4847047311580932,1.036538334237936,1.0,1.0,1.7864708802092923,-0.1943762114571256,-0.1712134033624025,-0.0769688577802015,-0.0218012866152857,-0.3916975578466053,0.8991680529551034,1.0
