Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Gravmap2016-grid-grv_cscba_mean,Gravmap2016-grid-grv_cscba_std,Gravmap2016-grid-grv_cscba_dissimilarity,Gravmap2016-grid-grv_cscba_correlation,Gravmap2019-grid-grv_cscba_1vd_mean,Gravmap2019-grid-grv_cscba_1vd_dissimilarity,Gravmap2019-grid-grv_cscba_1vd_correlation,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_dissimilarity,Gravmap2019-grid-grv_cscba_tilt_std,Gravmap2019-grid-grv_fa_std,Gravmap2019-grid-grv_fa_dissimilarity,Gravmap2019-grid-grv_fa_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,Radmap2019-grid-k_conc-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u_conc-AWAGS_RAD_2019_correlation,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_correlation,AlOH_Group_Composition_mean,AlOH_Group_Composition_correlation,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_mean,Ferric_Oxide_Composition_std,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_correlation,Green_Vegetation_correlation,Gypsum_Index_correlation,MgOH_Group_Composition_mean,Opaque_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Quartz_Index_correlation,Silica_Index_dissimilarity,Silica_Index_correlation,Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-dem_ellips_dx,IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,MetamorphicIsograds,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Null,RockUnits_LAO_Andesite,RockUnits_LAO_Basalt,RockUnits_LAO_Conglomerate,RockUnits_LAO_Dacite,RockUnits_LAO_Granite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Igneous rock,RockUnits_LAO_Limestone,RockUnits_LAO_Monzodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Mudstone,RockUnits_LAO_Null,RockUnits_LAO_Pyroclastic breccia,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Sandstone,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Shale,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tonalite,RockUnits_LAO_Tuff and lapilli tuff,label
0.0290106832981109,0.3197221159934997,23.264880952380956,-0.1203077033870807,-0.157849828071224,60274.078125,8854.6494140625,40.199404761904766,62.49702380952381,-0.0799294054487345,-19.55765914916992,48.81038284301758,36.56366729736328,34.20127868652344,49.67559523809524,0.1216882460191217,1326.82666015625,36.04464285714286,-0.0706393927542547,26.052051544189453,47.9047619047619,28.24383354187012,41.876609802246094,35.18452380952381,0.2832564887417141,50.232364654541016,8.129437446594238,34.68452380952382,0.0008195202893453,41.23511904761905,12.452773094177246,32.63095238095238,-0.0032209178444799,33.55952380952382,0.0047831135529495,0.2116238474845886,35.226190476190474,0.0067716971725323,36.99107142857143,0.1352369934320449,34.842261904761905,0.0889185743890649,27.42970848083496,0.0141490880252777,0.0353576002362386,0.0,103.62864685058594,22.44439125061035,0.0279587284093487,38.32403945922852,64.08928571428571,0.0061449311188631,0.0443254559198633,0.1096563311631477,0.0343737057098367,0.0,0.1299734711647033,-0.0029850746268656,67.21428571428572,0.0581337160032569,45.6904761904762,0.0221247894308848,1.9583199,4.581662,-1.7846073,0.0272154770836828,0.0833263690272211,0.0930762458420832,0.2165953492923529,0.0271857451144748,0.6470064557814467,0.0932971318225974,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0380985289812088,0.6593790650367737,21.154761904761905,-0.0545648551405197,-0.1602998449383223,37207.9609375,6491.60302734375,45.85714285714285,53.61904761904762,-0.1242258723443048,-13.637506484985352,46.31167221069336,-196.2400054931641,61.70176315307617,39.398809523809526,0.554531517558333,441.48834228515625,45.586309523809526,0.300871355559066,37.03879928588867,60.4672619047619,44.51602935791016,70.78157043457031,47.30952380952382,0.2989579356718022,42.59456634521485,9.787922859191896,38.017857142857146,0.1518906717052841,43.12202380952382,9.864084243774414,37.12202380952381,0.4111969107546592,40.75000000000001,0.0404109889351373,0.1980299800634384,21.47023809523809,0.1333154209095653,35.79464285714285,0.1643075942993164,25.28571428571428,0.1949075028343423,1.8753315210342407,-0.0068980846223551,0.0141093927287913,2.331536293029785,50.16180419921875,47.63569641113281,0.2464861287266024,47.39732360839844,47.18749999999999,0.1381491535001474,0.0130195754675009,-0.0226400153931541,-0.0353201904460382,0.0212201587855815,5.665753364562988,-0.0369099778582407,48.72619047619048,0.0048774537909202,38.92857142857143,0.0556821068748792,-1.944797,-4.3152895,9.761433,0.0861051793108053,0.0785990973379743,1.577741180511398,0.2763542295424331,0.1752716005840363,0.2968484413769301,0.0905851772954555,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0250012576580047,0.6637164950370789,21.73511904761905,-0.050903713312369,-0.1579185270482015,37002.83984375,5738.20166015625,37.05952380952382,52.723214285714285,-0.1209708360808014,-13.550058364868164,46.209434509277344,-181.98277282714844,66.84571838378906,43.83035714285715,0.5836465054021523,632.3538818359375,42.64583333333334,0.4596550054430598,37.50805282592773,54.35119047619048,44.69674682617188,70.6363296508789,53.02083333333332,0.2403368052913209,42.47857284545898,10.15095329284668,30.535714285714285,0.2111179937007394,42.50595238095239,8.639235496520996,35.69047619047618,0.3489420319766679,44.75892857142857,0.0897378559423412,0.2229131609201431,24.97619047619048,0.176751146182719,36.21130952380953,0.1821247339248657,15.26785714285714,0.1977343107425051,1.8753315210342407,-0.0111694357088521,0.0022903992880797,2.331536293029785,47.11140441894531,47.63463973999024,0.1847851033225898,46.34315872192383,46.03273809523811,0.1093536781312353,-0.0065747152186267,-0.0069953343412887,-0.053498691230463,0.0212201587855815,5.166212558746338,-0.0338744791573777,47.199404761904766,0.0110850817236268,38.82738095238097,0.1170519839567099,-1.5465803,-4.5252137,10.343906,0.0933405666335169,0.0876351746999502,1.556377459014533,0.2959296128793665,0.1620710506886086,0.3236728628819547,0.1017519767676374,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0049458974972367,0.2103791832923889,20.333333333333336,-0.0714822757261649,0.1475859368736546,40866.85546875,11420.599609375,22.431547619047617,39.55059523809525,0.1484992298984566,-15.243383407592772,44.40572738647461,-36.29249572753906,43.52310562133789,37.684523809523824,0.4939026005207798,897.3758544921875,32.15476190476191,0.1374067730583825,29.46404457092285,48.333333333333336,31.48143577575684,34.910728454589844,44.82142857142858,0.3456161941879039,48.33050155639648,5.79998779296875,35.258928571428555,-0.1189060344520769,30.047619047619044,12.9652738571167,31.51488095238096,0.0168987751944668,40.83333333333332,-0.1213087156768116,0.2014205902814865,41.33928571428572,-0.056768868127422,36.13690476190475,0.1341876834630966,35.13988095238095,0.0439806042608614,25.77984046936035,-0.067220925812475,0.0136346727888515,0.0,99.5702896118164,23.72467994689941,0.0716917149964528,43.27861785888672,59.88690476190477,-0.0678117186785792,0.0574538806848983,-0.0326994025808132,-0.0104238473542958,0.0,0.0877659544348716,-0.0029850746268656,50.46726190476191,0.0927481414254037,23.955357142857142,0.1162595584516395,1.9711565,4.575241,0.6860417,0.11280350854878,0.0620803105492807,0.0692437134612213,0.3702424247605543,0.1365083127813586,0.7770338042022181,0.0566476579430025,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.013063215650618,0.5372047424316406,21.190476190476197,-0.0758136449582284,-0.1275982528605361,34306.109375,8714.107421875,54.35119047619047,58.54464285714285,-0.2231958871447062,-14.29873752593994,46.657039642333984,-220.38304138183597,54.13587951660156,34.47321428571429,0.5081143294670033,240.21029663085935,46.672619047619065,0.1606140843830728,35.55939102172852,65.33333333333333,41.63091278076172,73.10174560546875,43.43154761904763,0.3412611041737858,43.11623001098633,9.46698760986328,39.62202380952381,0.1067385843618708,44.392857142857146,11.29829216003418,40.76785714285713,0.3843800697284824,43.66964285714285,0.0979165468572955,0.1724329739809036,15.508928571428571,0.293998516283683,38.5029761904762,0.1435105949640274,17.255952380952383,0.3296205479725194,1.8753315210342407,-0.0055537019957323,0.0028976987830141,2.3378379344940186,60.42970657348633,47.92413330078125,0.1933184569753017,49.654205322265625,54.95238095238096,0.0653843630837311,0.0310222619129296,-0.0362998327172718,-0.037808809416851,0.0238726790994405,5.292349815368652,-0.0302730443953844,49.16071428571429,0.0392724056760774,34.315476190476204,0.076730277499049,-2.6863797,-3.9113743,8.135842,0.0657609609507853,0.0658931359523294,1.6050926404020964,0.2487397417805543,0.1646161520354034,0.2768235823090818,0.0674450407924197,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0120798917487263,0.6020850539207458,19.904761904761905,-0.0785792345027128,-0.098086022308908,36573.30078125,7410.1376953125,53.8984126984127,56.55555555555555,-0.1861673441071249,-15.43563461303711,46.0717658996582,-215.692138671875,50.418601989746094,35.45535714285715,0.4870726889225057,336.1346435546875,49.05952380952382,0.1737253096452727,36.65204620361328,64.66964285714285,43.99006652832031,70.76229095458984,41.85416666666666,0.3388851787711556,43.01354217529297,9.570093154907228,39.04761904761904,0.1161073124155365,43.78869047619049,10.986405372619627,39.59821428571429,0.4026679814920318,43.14285714285714,0.1023263522116273,0.1780262738466262,16.72321428571429,0.2602291145293554,37.98214285714285,0.1483146995306015,19.24107142857143,0.2782512175727151,1.8753315210342407,-0.0055537019957323,0.0028976987830141,2.331536293029785,55.98408508300781,48.05931091308594,0.2174658017413377,48.86057662963867,54.02380952380952,0.0586795028060936,0.030814519060571,-0.0003167390549921,-0.0328750455843756,0.0212201587855815,5.502732276916504,-0.0354118608412037,50.42261904761905,0.0064306647253389,36.25,0.0601209915618598,-2.2722485,-4.1299424,8.640812,0.0790676023560311,0.079223176923743,1.5940151879343814,0.261012404294685,0.1761376174622021,0.2807116829620289,0.0813251612484365,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0086262868717312,0.5434098839759827,17.291666666666668,-0.0297969473089236,0.0596448751038658,43478.515625,5114.4306640625,30.592261904761905,39.98809523809525,-0.084245486147078,-10.574458122253418,44.2204704284668,-196.5706787109375,41.58451843261719,44.61309523809524,0.6274824876558915,209.5830535888672,51.0029761904762,-0.0141100290732146,32.80290985107422,60.21130952380952,39.7834587097168,142.7252197265625,38.82738095238096,0.5754524402452286,45.19410705566406,13.201343536376951,39.22619047619048,0.0822813428841116,49.6220238095238,8.7351713180542,42.21428571428572,-0.0660492915136055,40.50892857142857,0.117321221047987,0.221625879406929,28.758928571428573,-0.0289517132630759,37.8125,0.1738475114107132,33.785714285714285,0.0793763797544431,1.8753315210342407,-0.0111694357088521,0.0957074066884153,2.3378379344940186,30.23872756958008,44.45594024658203,-0.0961940324358179,39.182254791259766,29.5625,0.0025643846728215,-0.0075103512986057,-0.024107257861302,-0.0578025868601652,0.0238726790994405,9.153424263000488,-0.0741314028321309,43.473214285714285,-0.060896787979732,42.36607142857143,0.0158501740139129,0.3435334,-4.3329716,14.2606125,0.0758896883103494,0.0093164512920762,1.5255057810155772,0.3279697028914804,0.2533620855339362,0.3139536908681532,0.1782052113630743,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0267959032207727,0.4160484373569488,31.64880952380953,-0.0166567043740913,0.0606874222713284,47561.23046875,6087.5263671875,64.55952380952381,58.98214285714288,0.1338665558285741,-6.0905938148498535,46.62935256958008,-153.84881591796875,71.65312957763672,32.229166666666664,0.5532542795137431,345.4212341308594,40.43154761904763,0.0799176795698503,38.78488159179688,67.51488095238096,39.29409790039063,59.022911071777344,48.711309523809526,0.457192037858601,39.57539367675781,8.255585670471191,47.43452380952381,-0.1039879808817386,48.23511904761906,7.038742065429688,21.741071428571423,0.1277703195382403,43.46726190476191,-0.0353081340345973,0.2083605080842971,33.52083333333333,0.1913578020909595,25.8125,0.1903593242168426,40.65178571428572,0.2239047492588869,0.4456233382225036,-0.0043951736266835,-0.012294954964849,0.2466843575239181,59.8912467956543,45.71693801879883,0.0726347939877392,41.709320068359375,45.97916666666667,0.1466012457685165,0.0456217774692766,-0.0157994592494004,-0.0601917317716979,0.108753316104412,0.135278508067131,-0.0041450244568412,56.99702380952381,0.0095148060203976,46.14583333333334,0.0738770277913027,0.012434172,4.98895,6.160761,0.0498580026734238,0.0454076561186536,2.243275750147248,0.0798126477666756,0.0984958894631558,0.6410493528610937,0.0349841512747539,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0312709920108318,0.3574825525283813,28.37797619047619,0.0536977399518577,-0.033048359948839,38256.26953125,6221.2021484375,40.44345238095239,49.67857142857144,0.0743547107807575,-24.28569984436035,48.21333312988281,-205.24351501464844,22.15408134460449,61.050595238095255,-0.3376004009514007,240.65892028808597,61.738095238095234,-0.2948529019469424,34.143917083740234,74.92261904761904,43.72550201416016,97.4683074951172,49.2470238095238,0.6028289483004311,41.964576721191406,13.153765678405762,52.68452380952381,0.007351424058462,44.20238095238095,8.847698211669922,42.14880952380952,-0.125165393837344,45.61309523809525,0.0260905678403532,0.216423213481903,33.63392857142857,0.1959951473174763,34.580357142857146,0.1786244660615921,41.63095238095239,-0.0296056900504556,0.8726790547370911,-0.0028877649666715,-0.0067756512724396,0.0,89.27320861816406,43.39195251464844,0.0510581274764743,33.78396224975586,57.64583333333333,0.0461659388256247,-0.0125311617770407,0.0957782006764835,0.0444280837207967,0.5941644310951233,0.0954907163977623,-0.0022807569779495,55.34226190476191,-0.0603929351235801,55.76488095238095,-0.0648504159827168,4.3405094,-2.1965623,13.955894,0.0903883609823448,0.0548244817917158,1.3714976196702733,0.446363210367604,0.095318839311912,0.4594427965996101,0.1954099368406407,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0310676153749227,0.568498969078064,18.452380952380956,-0.0494404255030793,0.0333496045770726,41890.58203125,4950.39501953125,34.82440476190475,52.15178571428573,-0.2493420987019134,-11.765374183654783,45.374393463134766,-195.6295928955078,42.56340026855469,48.6875,0.5106907430593854,393.6532287597656,52.72321428571428,-0.0193539955570768,32.58281326293945,61.17261904761905,39.00590133666992,114.9242172241211,37.830357142857146,0.6089961285723642,44.159912109375,11.28300952911377,42.98809523809525,0.1320552639797716,44.02083333333334,9.294477462768556,38.51190476190476,0.2981258310651212,44.32440476190476,0.0896410316430309,0.2084715217351913,25.45833333333334,0.1213751219262275,36.8154761904762,0.1684321016073227,29.291666666666668,0.265610562688746,1.8753315210342407,-0.0119229429257402,0.0871956418981716,2.3378379344940186,36.220157623291016,45.10126495361328,-0.015647482431889,45.24140930175781,36.16190476190476,0.0585682564268195,-0.0107780746352392,0.0376089207131269,-0.0598438450998855,0.0238726790994405,8.494505882263184,-0.0727833253768846,45.25297619047621,-0.0123680229018702,43.92857142857144,0.0375046419829185,-0.72380376,-4.4237247,12.368713,0.1085635117023768,0.0215784378316747,1.5486335274185887,0.3115044354265994,0.2282208027836985,0.2996499493980202,0.1455449095634215,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
