Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,IntrusionsBndys_FaultedBndys,RockUnitBndyFaults_LAO_Faulted boundary,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,MetamorphicFacies_Tabberabberan_Greenschist facies,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,MetamorphicFacies_Benambran_Greenschist facies,Gravmap2019-grid-grv_cscba_tilt_std,MetamorphicBoundaries_Unconformities,Gravmap2019-grid-dem_ellips_dx,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,sample_weight,label
0.2847145277117108,1.0423827333008595,1.4800914007688175,-0.7865168702888328,-0.510900669973131,0.6544699482074324,1.0,1.144156420145017,1.0,-0.845573493094799,-0.5193995720621452,-0.5898466058699025,0.1346997839117478,0.5991066408635388,0.1,1.0
1.7553407313659153,1.4574325471439828,0.8456567338383957,-0.5515211619587518,-0.5030046086640285,-0.014231852807743,1.0,0.4688295868990441,1.0,0.8084387505659527,-0.8353469421652154,0.9472126290266224,-1.226683527246815,-0.0170657543194832,0.1,1.0
1.774120674579007,0.8592687782918154,0.7816390218886613,-0.5226487971030843,-0.5005994778401933,-0.020178447273636,1.0,0.4411977906268192,1.0,0.8268080541637874,-0.8111432824447271,1.024753974844364,-0.8797104548658563,-0.0264234238566543,0.2,1.0
-0.1887119176108157,-0.5084438354282098,-0.1596978322293562,-0.4449831331823387,-0.5100442499551596,0.0918418891611642,1.0,-0.0462903576957204,1.0,-0.5164824598076135,-0.4020759721871498,-0.2609430369435178,0.7396935790479859,0.4456755743396952,0.1,1.0
1.2263577067497469,0.3140480201937094,1.1976478078477306,-0.6327035049343778,-0.4958574001139034,-0.0983584247118358,1.0,0.5621720855857407,1.0,0.515176661236362,-0.8534153607045732,0.7308068662029228,-1.8166555679760663,0.0250189849470508,0.1,1.0
1.5072725723100826,0.2691387626359249,1.0555043831974351,-0.5796041767961565,-0.4942647186024981,-0.0326310652138491,1.0,0.4039900783896517,1.0,0.7549764539166874,-0.8499071297760773,0.7980306746843203,-1.6964815327201823,0.0167347376924358,0.1,1.0
1.253224354931675,0.1114096251407236,-0.1284333682539046,-0.5922854459134103,-0.4986322033577136,0.1675556226832661,1.0,-0.0963597787682301,1.0,0.3273893651851994,-0.8199128856267707,1.5461630241618385,-0.5053447715074549,0.1926498156736944,0.1,1.0
0.7017824331313519,0.9412318015115644,1.2289122718231846,-0.696163274700561,-0.4982883576445633,0.2859161922951522,1.0,0.5546890969903969,1.0,0.2776475368945547,-0.5247746625175774,0.467875470517541,-0.0340740450137947,-0.2606347488453959,0.1,1.0
0.4482073918678435,-1.7107337904162772,0.5640638746309276,-0.5344293908554116,-0.5007285897174307,0.016159297942163,1.0,0.982791719948952,1.0,0.7280843890345959,-0.6886381512395734,1.5055975686204424,-0.02288136525957,-0.0678895912229775,0.1,1.0
1.3618535647292649,1.1363246096639783,0.7408038036350114,-0.461902577916412,-0.5124910380879699,0.1215203907713877,1.0,0.2155111432708881,1.0,0.2483533561727905,-0.8328191431282824,1.294305112495696,-0.8319942938083731,0.1092170839710254,0.5,1.0
1.175357657308659,-0.7768590765786724,-0.1433212082422161,-0.8842617076233948,-0.5092052668524005,0.4804998702631289,1.0,0.5247674525960642,0.0,-0.1711867414334839,-0.5910594377620635,-0.394418992509151,-0.4272905574319432,1.137714428221117,0.2,1.0
