index,X,Y,prob
0,147.05,-35.949999999999946,0.298447795939097
1,147.10000000000002,-35.949999999999946,0.4178113627581023
2,147.15000000000003,-35.949999999999946,0.45688823540127427
3,147.20000000000005,-35.949999999999946,0.5856031161105898
4,147.25000000000006,-35.949999999999946,0.41924076245131325
5,147.30000000000007,-35.949999999999946,0.33661657095925784
6,147.35000000000008,-35.949999999999946,0.2652390951367305
7,147.4000000000001,-35.949999999999946,0.3795327204386936
8,147.4500000000001,-35.949999999999946,0.32675676061888626
9,147.5000000000001,-35.949999999999946,0.3299386092005786
10,147.55000000000013,-35.949999999999946,0.2686500267914713
11,147.60000000000014,-35.949999999999946,0.29575119143839396
12,147.65000000000015,-35.949999999999946,0.3636281245358087
13,147.70000000000016,-35.949999999999946,0.31357129739309486
14,147.75000000000017,-35.949999999999946,0.44807452157221034
15,147.80000000000018,-35.949999999999946,0.3926710586337587
16,147.8500000000002,-35.949999999999946,0.281900555023943
17,147.9000000000002,-35.949999999999946,0.2641364217472481
18,147.95000000000022,-35.949999999999946,0.14843904829421684
19,148.00000000000023,-35.949999999999946,0.22467860207819196
20,148.05000000000024,-35.949999999999946,0.28370057407113797
21,148.10000000000025,-35.949999999999946,0.21731617740693876
22,148.15000000000026,-35.949999999999946,0.17091772306911612
23,148.20000000000027,-35.949999999999946,0.13911301931765047
24,148.25000000000028,-35.949999999999946,0.16816147625099004
25,148.3000000000003,-35.949999999999946,0.16235319325832576
26,148.3500000000003,-35.949999999999946,0.24642365129667493
27,148.40000000000032,-35.949999999999946,0.6425431928554391
28,148.45000000000033,-35.949999999999946,0.6941729639376073
30,148.55000000000035,-35.949999999999946,0.46613742729108837
31,148.60000000000036,-35.949999999999946,0.21082732029082613
32,148.65000000000038,-35.949999999999946,0.23881894918267116
33,148.7000000000004,-35.949999999999946,0.19792640540662498
34,148.7500000000004,-35.949999999999946,0.3387908096193599
35,148.8000000000004,-35.949999999999946,0.36151514717013755
36,148.85000000000042,-35.949999999999946,0.22181209145100705
37,148.90000000000043,-35.949999999999946,0.3060504639448367
38,148.95000000000044,-35.949999999999946,0.23351430777908327
39,149.00000000000043,-35.949999999999946,0.13541849459779653
40,149.05000000000047,-35.949999999999946,0.21079041300839457
41,149.10000000000048,-35.949999999999946,0.3269624167172975
42,149.1500000000005,-35.949999999999946,0.43030319321625293
43,149.2000000000005,-35.949999999999946,0.4238217468320153
44,149.2500000000005,-35.949999999999946,0.43118723461560615
45,149.30000000000052,-35.949999999999946,0.329242038145674
46,149.3500000000005,-35.949999999999946,0.35313961253216997
47,149.40000000000057,-35.949999999999946,0.2875265646057905
48,149.45000000000056,-35.949999999999946,0.31841950101437494
49,149.50000000000057,-35.949999999999946,0.266611273397491
50,149.55000000000058,-35.949999999999946,0.16386042167453335
51,149.6000000000006,-35.949999999999946,0.3615514513379858
52,149.6500000000006,-35.949999999999946,0.2776821158910047
53,149.7000000000006,-35.949999999999946,0.15615800694323423
54,149.75000000000065,-35.949999999999946,0.2268442280836767
55,149.80000000000064,-35.949999999999946,0.23954930714239625
56,149.85000000000065,-35.949999999999946,0.2534625537307524
57,149.90000000000066,-35.949999999999946,0.2049308081317171
58,149.95000000000067,-35.949999999999946,0.042271598730917764
59,147.05,-35.89999999999995,0.4149843053254029
60,147.10000000000002,-35.89999999999995,0.4106431608512653
61,147.15000000000003,-35.89999999999995,0.5331758108681037
62,147.20000000000005,-35.89999999999995,0.4515608401576061
63,147.25000000000006,-35.89999999999995,0.3602418500044449
64,147.30000000000007,-35.89999999999995,0.3592701760777242
65,147.35000000000008,-35.89999999999995,0.3693638818781383
66,147.4000000000001,-35.89999999999995,0.3990887693328774
67,147.4500000000001,-35.89999999999995,0.35196698484700856
68,147.5000000000001,-35.89999999999995,0.3925062990231406
69,147.55000000000013,-35.89999999999995,0.2580713886736758
70,147.60000000000014,-35.89999999999995,0.27994620821884303
71,147.65000000000015,-35.89999999999995,0.2904051379130596
72,147.70000000000016,-35.89999999999995,0.32561478938153265
73,147.75000000000017,-35.89999999999995,0.4156567110960543
74,147.80000000000018,-35.89999999999995,0.3937606131389798
75,147.8500000000002,-35.89999999999995,0.265381671768281
76,147.9000000000002,-35.89999999999995,0.1475034319710556
77,147.95000000000022,-35.89999999999995,0.24512338318151478
78,148.00000000000023,-35.89999999999995,0.3193253494896427
79,148.05000000000024,-35.89999999999995,0.403766482751445
80,148.10000000000025,-35.89999999999995,0.40776775751583166
81,148.15000000000026,-35.89999999999995,0.30074870649891106
82,148.20000000000027,-35.89999999999995,0.416307759928861
83,148.25000000000028,-35.89999999999995,0.24201095490233637
84,148.3000000000003,-35.89999999999995,0.15945562686389148
