Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_max,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC8km12kmRes-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC42km50kmRes-AWAGS_MAG_2019_energy,Gravmap2019-grid-dem_geoid_x_mean,Gravmap2019-grid-dem_geoid_x_std,Gravmap2019-grid-dem_geoid_y_mean,IntrusionsBndys_FaultedBndys,IntrusionsBndys_IntrusiveBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,MetamorphicIsograds,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granitic rock,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Mafic igneous rock,Intrusions_Tabberabberan_Monzodiorite,Intrusions_Tabberabberan_Monzonite,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Rhyolite,RockUnits_LAO_Andesite,RockUnits_LAO_Basalt,RockUnits_LAO_Chert,RockUnits_LAO_Conglomerate,RockUnits_LAO_Dacite,RockUnits_LAO_Granite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Igneous rock,RockUnits_LAO_Limestone,RockUnits_LAO_Monzodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Mudstone,RockUnits_LAO_Null,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Quartzite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sandstone,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Shale,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tonalite,RockUnits_LAO_Tuff and lapilli tuff,sample_weight,label
0.012011808343231678,0.2935391664505005,1.8149272203445435,71615.7109375,5696.5478515625,13.400960922241211,-10.60975456237793,49.315834045410156,-89.07327270507812,82.78649139404297,1044.3439583333404,0.04036085077460096,0.35173436954624604,139.85607142857262,0.12305552270716437,1532.9817857142998,6400.788541666729,206.9292559523831,0.1650017923405947,0.04962320227074068,0.10921825338234699,0.0437263008665187,0.05482509349140355,-1.338791012763977,9.48373031616211,0.7000673413276672,27316.902146525783,63750.0930721832,47836.33478638155,6280.307256118276,83050.87798149137,44.10776801213624,22383.02352910905,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.027861710637807846,0.5283510684967041,1.1158757209777832,44238.140625,6093.92431640625,28.570274353027344,-5.9137468338012695,44.22753143310547,-86.80575561523438,83.12423706054688,710.3370238095291,-0.02579046938720811,0.27761800752892424,170.92764880952572,0.09433245784113455,1282.880476190487,8184.611041666738,174.42211309523998,0.08168430334073559,0.0385002401259543,0.08705319555508004,0.03906529056156616,0.04013996151131437,12.141487121582031,35.450191497802734,-16.881452560424805,8103.740559742009,149039.87832692984,31346.9545571873,26973.887092409528,30357.00723514456,48.70819402653608,16298.916706394704,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
-0.028952447697520256,0.4017137587070465,-1.7264729738235474,39672.3671875,6880.61279296875,22.603925704956055,-23.039012908935547,47.858795166015625,-87.51301574707031,76.24874114990234,843.4280654761951,-0.005420484071150258,0.4114366696823052,122.17821428571568,0.11848605514380228,1411.8648511904894,8581.637053571509,87.26047619047719,0.06796364714641451,0.04041651534541608,0.06655900246956387,0.04111471358498096,0.03915218921462302,14.872560501098633,28.27085304260254,-5.2220025062561035,8414.120790629351,134713.3217793151,46085.14260010085,9340.13165526113,43921.39956337608,1183.1453367846832,21123.74147121284,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.053752247244119644,0.6531667113304138,-0.927740216255188,52596.453125,3137.0556640625,12.154561996459961,-8.29963207244873,45.79587936401367,-84.07747650146484,82.55868530273438,937.2727678571498,0.06442831430804966,0.1912133771763894,324.81452380952715,0.07881203552132433,925.2984226190559,8557.138065476267,185.09934523809721,0.10412291146202668,0.04155326962550216,0.1181170760286071,0.04271279765212145,0.04175909231346548,-1.9399279356002808,15.641493797302246,3.937533378601074,415.1606398980938,175176.93258038818,38611.92407669663,17255.950591946734,56673.32783099949,415.1606398980938,4868.432708892548,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.017599372193217278,0.4766092002391815,-2.7391555309295654,52197.9921875,5643.37939453125,12.154561996459961,-21.81585121154785,46.509422302246094,-87.53695678710938,77.42947387695312,1188.6333333333403,0.05865082812754941,0.3947675255079949,237.6227678571455,0.09946403865669376,1156.5679166666773,8511.316934523886,189.08270833333523,0.08679758912623545,0.038125611675924695,0.0838519977079914,0.03836453544316051,0.03836025054417864,1.5977352857589722,18.26657485961914,2.1408348083496094,383.1171658327039,183256.7275509873,34152.842963856965,12556.2720236859,54887.02902913227,383.1171658327039,4087.515588267627,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
0.009173287078738213,0.2657380998134613,1.1383134126663208,54262.3984375,8552.87109375,54.530460357666016,-16.314661026000977,47.88938522338867,-83.2197036743164,84.62217712402344,917.045267857149,0.054871660825599786,0.37340678918582754,135.9318452380966,0.0996944676100443,1054.0948214285813,6888.047232142916,230.37193452381186,0.10047475475105219,0.040140101812288734,0.09489520457335078,0.039194679037407976,0.039378885716957995,1.6343412399291992,7.895137786865234,2.410376787185669,5462.734786481799,5100.923233873943,27406.190439029982,5352.52324413422,66646.80173779395,123.44586167576314,4600.078584736008,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.017308641225099564,0.4093702435493469,-1.771236538887024,38960.2421875,6784.2421875,22.603925704956055,-22.44245147705078,48.743064880371094,-87.51301574707031,76.24874114990234,872.5746726190526,-0.007275718433286421,0.4160123063364878,136.42324404762059,0.11665606130260929,1401.308005952394,9095.313630952467,93.59482142857254,0.06557389372879638,0.042098289359094654,0.06541373956917652,0.04186460564014542,0.03985378167175402,14.570527076721191,26.255165100097656,-4.767680644989014,9620.276366922091,134248.86352509976,46472.361046429,8900.48687557583,44415.48113530633,689.4468540734307,20776.10927459806,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.006242465693503618,0.4449286162853241,-2.43133807182312,51316.421875,7399.68603515625,12.154561996459961,-20.415237426757812,47.14689254760742,-87.53695678710938,80.9288330078125,1125.8661904761982,0.09515275127446633,0.40548488290841245,169.950357142859,0.10843686619671636,1156.4309523809636,7761.389821428644,149.37062500000164,0.08113998980595874,0.0382924800877478,0.0820072709335857,0.038780723649887314,0.0391703243849278,0.5588727593421936,18.93942642211914,1.6782783269882202,102.91221022555344,189002.87903488133,31615.210262045104,8908.536909153576,53777.19272674266,102.91221022555344,1283.77019222211,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.02444572187960148,0.585263192653656,-1.4875868558883667,33562.70703125,9580.3037109375,28.570274353027344,-15.796918869018555,47.85872268676758,-86.80575561523438,83.12423706054688,841.6698809523871,0.019945989600877515,0.2795626455626051,175.6112797619065,0.09955522830722023,1222.9850297619166,8196.20818452388,242.48178571428815,0.11310535721488801,0.04164470932361905,0.09162469729956829,0.04083325519733946,0.04144274809996493,9.23202133178711,26.047760009765625,-11.034645080566406,6500.674429938981,153917.45474240315,23503.382584986044,17009.704549665683,29667.49840883966,1058.2148941483536,6462.481730927711,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.008978210389614105,0.4290466904640198,-2.2268717288970947,51045.16015625,7550.4150390625,12.154561996459961,-20.897480010986328,47.06419372558594,-87.53695678710938,80.9288330078125,1057.8401190476263,0.10050597854156096,0.42441747174859,168.8987797619066,0.10529665910622987,1136.6399404762014,7756.666577381026,147.60431547619208,0.08666318268358819,0.038409375749092645,0.08988328313435498,0.03885592205470366,0.04021071255204672,-0.3175315856933594,17.999778747558594,3.2606096267700195,146.34097517454958,191014.9365343733,30468.201982271446,8219.143390193867,54186.97961552794,146.34097517454958,1116.0327891052757,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
