IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds,vs_cluster_boundaries
83801.61951789317,20797.493649565153,559940.2791102377,309377.06931322627,47297.83402122865,204650.7951743407,47126.101276517635,419063.646844567,47297.83402122865,1652.0211556353358,314842.55149695213,309377.06931322627,18818.97036024933,35381.92279340956
2597.970101282581,2624.814798816218,457334.80659554014,285748.81646544836,1562.7017253536994,2984.460096196906,5975.958179007732,200055.0110651296,67265.83903068931,70208.22517718821,437361.2998350364,200055.0110651296,5975.958179007732,16607.77523307498
14574.278107755157,4284.823626007554,3082.3223941435176,31875.349367524865,37843.52139686123,23215.317740229657,1208.93924756918,78002.57596882591,2998.7000763932506,2947.683441475093,3082.3223941435176,10763.608941827168,2580.4882577636176,13953.696991459734
34257.15044545355,35348.9208888424,36746.44850414413,632699.7714269849,1960.185019469157,10231.008806316668,20027.455415981738,107354.61997421511,206316.51043335584,204482.98961520207,433636.50409152836,632699.7714269849,35576.73751161227,573209.1643229777
46366.06467446101,36122.23743681629,433522.4063870775,265185.8949112215,4938.3357897620235,42371.48869735729,42371.48869735729,210678.16524412087,4938.3357897620235,22147.293636556937,344773.38406923704,179014.3696931799,33118.18380984604,12595.721296254187
18061.570224430638,20511.88439064781,5339.467282382744,416185.53341370856,8160.096866459101,27940.639773355357,9146.68845946326,158239.99321277603,8160.096866459101,13740.111450618038,9146.68845946326,355308.7731473907,8160.096866459101,426499.07167799975
37878.260367409224,3843.5443562195464,61118.87345402835,561441.4221910898,39671.738381807714,50833.94525247249,63186.67432184552,199250.9141389548,96927.49930145007,121624.04656361775,177655.51527705672,507476.40999245655,2828.4803865468903,579154.1851693416
12182.484005909157,12007.53779404995,419069.1140011465,236874.57076484154,43849.60532226298,43892.06562603352,882.4548654953351,154421.9694345446,48041.120436737045,67979.80793300478,419069.1140011465,154421.9694345446,882.4548654953351,64344.243979277395
9274.53291737327,1776.147675076641,10604.231623652231,403644.86084054876,9274.53291737327,9274.53291737327,21194.48410169636,152673.94744267472,9274.53291737327,30014.448088594912,23989.13520639958,340464.6410943812,9274.53291737327,410355.71523435024
26486.018768850736,25424.323753379314,98353.71895955436,611749.270402897,11410.251478375816,29587.27269674125,29447.455347631694,40143.75829761248,177837.5861477733,166985.09813249644,355379.8360783679,627468.5368242369,82465.86200776343,585114.1964840356
25735.22696030176,9022.670502855273,220389.42054605565,20546.694752976076,25735.22696030176,22528.599507066163,5041.417925443133,22776.274918632003,9296.478363945951,1419.3394285331403,220389.42054605565,11872.921384845804,7024.3743248690225,51425.624296656606
47567.81941695122,16589.92593047346,15711.7180610355,487506.22380515217,36325.858311662254,15865.05468191789,60601.3978011169,153007.4437547129,49199.402132630574,87798.1319404144,91053.74425412722,428782.51168941386,15603.948851487407,501563.6013362473
3760.1309163743144,1347.334209782152,237093.58290484382,12366.186431449118,7042.107895240519,5074.625197740104,199.93295153101576,2211.4125109938072,3231.136245137464,1347.334209782152,237093.58290484382,2211.4125109938072,3455.078222917919,54146.64312518687
47634.81056833847,47634.81056833847,279514.61772928404,104283.99539104996,20000.45249287309,27314.212371975384,20012.972245475117,280149.3380113949,691.3794515867157,3587.5720057357344,32863.269486171586,104283.99539104996,46675.70398800024,189752.78801820896
28004.493210538676,27562.526462355127,311785.18353655626,97463.90780823668,51367.71534214967,51387.92032107332,30004.44873839803,310316.39135921514,586.2630377175659,1529.9517731051271,33938.90533661599,97463.90780823668,26562.458432691572,151358.48196990346
33887.368816206625,25552.59720817682,285520.4855365653,189299.90639938976,8144.086599400512,21138.96884030104,21915.93421839105,293871.1083970505,1872.5962724836488,415.28684389823314,125366.48857091056,189299.90639938976,31652.93756832188,245861.5543246316
113519.01329715287,59871.120535370064,536385.9104823471,307923.76994444046,22138.428172732314,121618.12375859692,19297.610925000743,358247.914421656,22138.428172732314,26115.351756513566,334943.4763470673,315862.06303300743,57875.68545307953,24296.8508302412
75714.3420032563,39345.401567005814,346205.4728725512,210587.1785425472,43476.7973966943,49874.366646714174,60944.296929072545,109114.99129402342,43476.7973966943,32574.20834126534,323629.107171361,86930.91368576772,37337.51666751705,81876.98730880955
40555.74385881817,30988.814088279938,58070.43368115281,634188.7026584046,3723.3018037230845,19559.271996630487,3723.3018037230845,76040.17165336173,211669.99159707717,201187.88928467003,411571.5474239759,634188.7026584046,61842.119845735724,585733.7981229409
73772.98260185939,49028.04468346075,89200.1899825519,495046.5105464058,749.3638298672222,62036.323115732426,43354.00828434898,117196.31123632753,76317.49797687455,76317.49797687455,366626.6144849062,495046.5105464058,48038.90868722917,440975.7451725894
16374.895166353966,17882.555685726784,6268.552032710753,87436.51642910557,40987.08266762737,39588.88271851364,12736.279784887778,114599.50815591778,9320.280977283024,11676.206262427766,6268.552032710753,16417.137819590327,13637.781129220233,31907.362945300094
67478.81019741432,27210.780704146124,216592.5580195752,615439.853124756,16372.001161906439,20678.05239235363,1192.2954964698029,23005.92720779747,187988.45471171255,192741.48616407777,253799.06255705815,574219.6539689742,1192.2954964698029,640323.8328826388
1131.0097690585205,1589.7076827322378,140978.91561505516,57344.164954369284,3349.310621467418,3732.001290512471,4459.490931126347,35756.28435408397,1131.0097690585205,1589.7076827322378,140978.91561505516,34857.10986707694,5817.31823097455,28125.927879116505
7382.773266716251,15405.795637583687,165085.0994681516,203585.17510222286,7382.773266716251,15215.628786330812,14755.437807654613,178478.96483970285,7382.773266716251,10661.497209224513,141919.1095310622,178478.96483970285,17475.380054556306,215233.00113366437
6791.191987583429,6147.785456734415,363022.447883091,106081.21326273742,74216.24490157311,97289.16833707073,45167.07140012461,272019.7092620725,6791.191987583429,6147.785456734415,109661.32912164672,106081.21326273742,7793.893729608202,102020.37170927676
16294.718467756651,2678.7928412228675,103325.66606321707,568684.0868769931,3771.3917178264346,53315.04147692463,68036.88934875683,125247.65272298336,132745.7404429999,163969.20437755864,162461.22825663965,508743.68129633623,49111.59749941243,580112.060985416
32461.458504931044,43735.118431896015,32461.458504931044,376439.2008314733,37983.27868503587,42497.21117876077,26392.958645941242,198769.58946144657,4215.466395720218,17517.73197488347,32461.458504931044,319729.6994107287,32558.697775479694,388757.5207459227
7349.2370310423685,6920.156105501483,614964.3213537021,440196.52513655846,67306.66340476082,67842.72158917105,33231.65445230544,393575.5935851644,130377.67171523454,181500.88558633623,472010.3994902847,362865.78835823893,6393.005749474522,4042.545865084652
38074.30557725733,8839.345484219204,278381.6732780802,125744.38882126205,2249.193663680343,2209.974448698187,9692.884554040544,33307.412995103274,1392.989516627022,295.011348355951,278381.6732780802,22809.26142183694,6841.187628282791,47147.31724425756
68908.53184499321,49874.99382471139,308359.09973993566,256206.0824781967,4260.865421257908,3238.9873865303557,12029.215927763278,282572.61095755117,3067.901446190559,3238.9873865303557,184166.2304361845,256206.0824781967,48881.98859619268,240899.2004843787
10255.3404491348,8522.392666876129,270378.82281540375,80281.06512343943,57699.44150005899,57699.44150005899,38279.684506493104,140933.36089062982,2499.8070865630916,8522.392666876129,144710.715550903,65240.34149065134,7522.476458602154,69349.01120554277
122089.68078742859,18835.11974353614,61380.222775632144,252017.89865884595,109143.91559628374,119078.72023442163,97298.85663952479,190396.41292956716,3188.8265716683145,18835.11974353614,61380.222775632144,190396.41292956716,17845.759775815666,261773.5337053078
4222.238435457613,3737.5559310543827,629863.8927530786,488896.93570260046,17075.554884600748,17075.554884600748,30310.11650389053,396678.02014903945,199659.4209518774,219591.11819916242,517563.8867315598,374334.44136508106,3493.6968760143172,41370.717434622406
8057.9174266929085,8057.9174266929085,27197.91758996392,83597.78885976567,8057.9174266929085,8057.9174266929085,20083.449016555754,19400.627468293274,1146.6748565791431,7571.521430854678,27197.91758996392,19400.627468293274,7236.502342257084,78146.25962852268
18540.081726864093,4398.527373859215,653110.3127683365,494476.9603209609,40755.724105607194,50662.21413458612,28402.034605276207,407391.5850796585,231777.9676648051,256361.36133401503,560897.2993439985,393437.168429086,13098.912652530471,74950.68048860606
4860.82405869733,3996.661451466001,178164.3393397552,14988.903076106006,28820.717539530986,29445.55041469458,7364.1895628814855,47176.59912683228,2030.3088750247266,2129.327959436876,173959.12495863048,12761.568963727237,3004.5510312383767,6068.877749324604
5790.92458613155,511.9819577291899,83367.87130019773,156728.66044765236,36233.27819477927,113343.99434845375,35409.74356587028,128559.5640672802,5790.92458613155,511.9819577291899,83367.87130019773,91503.70758059902,2164.8999901783245,171357.06231249947
69010.11239968271,26918.982213979816,124005.29363531234,484108.9815736215,43116.23661678003,44065.663398873236,61606.212554305304,195115.08283364287,121895.63683665806,121895.63683665806,429299.1173979172,484108.9815736215,25927.999340214243,393871.0253520105
2372.183442615487,1182.1814971279284,542.495331125233,590616.0620360048,14945.590501464143,14945.590501464143,21931.890793316303,153354.32865228856,170174.78593293764,171988.41173211188,429189.58759952756,590616.0620360048,1094.863608808115,522676.9076202435
71329.40714143495,19671.561967433543,45860.59518007064,310087.4691992244,65360.78773591787,70835.46697353362,58335.90843015754,243723.48839095532,4333.455868040528,19671.561967433543,45860.59518007064,247821.7678697745,18685.949625338704,318629.30046402686
45176.35260809122,45072.4058477745,71875.86747085683,393107.4784796449,23518.17115607115,24938.418530436826,31688.098753876704,149187.30654709713,7093.768828292581,2408.198322819032,118124.97609915701,343777.87367278326,41103.45885263685,406696.2405162682
8774.883173785367,4417.825458281835,301953.7548951375,171979.01721377124,16679.15041547147,14995.53790941582,28764.16712725769,307916.7686986487,6865.615049769148,4417.825458281835,101180.52313892652,171979.01721377124,3362.751223582244,212490.97473451772
28856.195226457177,28381.74756679923,446595.6819963127,229113.9639010963,72713.83229477642,38002.37530111614,70949.98549232305,173766.92283744286,70807.33646307497,87898.37979268008,446595.6819963127,173766.92283744286,18454.72137707941,118489.8126973211
