Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Gravmap2019-grid-grv_cscba_tilt_max,AlOH_Group_Composition_correlation,RockUnitBndyFaults_LAO_Faulted boundary,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicBoundaries_Unconformities,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,IntrusionsBndys_FaultedBndys,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Ferrous_Iron_Index_correlation,IntrusionsBndys_IntrusiveBndys,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,MetamorphicFacies_Tabberabberan_Subgreenschist facies,Gravmap2019-grid-grv_cscba_1vd_mean,MgOH_Group_Composition_mean,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Gravmap2016-grid-grv_cscba_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_contrast,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,MetamorphicBoundaries_MetamorphicBndys,sample_weight,label
0.3903200420924544,-0.8244325262352402,0.4356618248143381,-0.5529582334067537,-0.4531707200356232,1.0,-0.7064642784294288,0.0426442371052034,0.8038271056826142,-0.1934893411767653,-0.4662411451205184,0.7988038788703284,-0.7264829675592654,-0.3690471246881746,1.1977373538521352,0.0,0.4622598051281747,-0.1894774542160546,-1.1138071444534765,-0.3358765132922791,1.019430230197454,-0.4910194141371462,-0.5449002860045569,0.4,1.0
-0.9043926147365416,-0.0231530604254301,0.4741640921716034,0.4610108711768011,0.2911101270993565,0.0,2.8670994251529667,2.8297876638894337,0.1354954511153805,0.196504500911858,3.386929433810028,-0.5419645859652957,0.8433927838493963,2.8529267202252218,-0.6264179068081476,1.0,1.4352188182444152,-0.3589575947962833,1.3353424347820588,0.6555076948013028,-2.1946617742129084,-2.678291492583547,-0.0255921299423262,0.5,0.0
-0.4405444916653388,0.0043708792545517,0.2989392725160917,-0.5562788951246418,5.125261905853916,0.0,3.9350785047840176,0.4033774705990245,-2.5439451047197004,-2.031948074871875,1.762852557095422,2.651904680329312,-0.7339163038955995,4.073146186183324,-1.6599673271891076,0.0,1.2687256916911571,-0.3393302991040877,-0.7190008900749466,4.0528849651508185,-0.7872983376348677,-0.9159977033824382,2.7147769028653976,0.5,0.0
0.7658902954529696,-0.0563954843147293,0.4417941198689771,-0.5457029536223457,-0.4265147864244552,1.0,-0.812156922948126,-0.4632086193212332,0.4204067718029172,-0.4380704765781449,-0.7379639510181875,1.576328731879464,-0.7828322310100861,-0.2215157972135497,0.8718552023869742,0.0,-0.0749124269551898,-0.3589575947962833,-2.126039736634689,-0.889500004440434,0.1505987269590289,0.4844476922401793,-0.5347545637178952,0.1,1.0
-0.8818364020354404,-0.1943909347435043,0.4998644145462687,-0.106257985359006,0.0276879199000562,0.0,-0.3052289876854764,-0.4427350964065581,-0.2911120362883824,-0.4314054795919508,-0.5664513906175022,-0.7219306677495425,0.2548736673569772,-0.573943758640796,-0.4784889603990875,1.0,2.478983564252025,-0.1478640268414449,0.288889247196972,0.8763382874425468,-0.0338357443510393,-2.273390658696157,-0.4929404985795805,0.5,0.0
1.0995144423417498,-0.8247380052406321,0.2881850433923598,-0.5099025692517436,-0.3597535024909342,1.0,0.2729659834464376,0.8142912869251003,-0.6570886954249564,-0.5932727411870805,1.0535231118443409,0.8652810007767402,-0.5666423546925607,0.759033327708358,-0.1055483535023568,0.0,-2.062308218762242,-0.2598419768676674,-0.1309818169975466,-0.988227055764428,0.9674178933364695,1.2199428164091997,-0.6655852197649686,0.5,0.0
0.647640654456727,-0.0562631628890766,0.4419510163293931,0.0282190508224518,-0.4598037836150437,1.0,-0.0238214096205054,2.145339376031744,-0.176863564430088,-0.1646862705038226,-0.6729647094305613,-0.1951992015696379,0.5236086509431331,-0.4304255487241727,-0.1686331021233396,0.0,0.4173301229882318,-0.2386569592951389,2.0154805784207785,0.7304117297915851,-0.8370234337971932,1.5746146794642752,-0.49572034469906,0.2,1.0
-0.8266241982751611,-0.2120398383788761,0.2564163008066241,-0.2679533867053257,3.028378298419011,0.0,-0.96207002719521,2.8033609363889216,-1.8360291081299167,0.3911793289431542,2.253840866113809,-1.086924667720362,0.2827767099964667,0.1686184566607443,-1.4356255156745883,1.0,-0.2676501754671074,-0.3589575947962833,0.5633838704008733,1.1000921840116016,-2.3691187306176658,0.584988166163533,-0.4132692213967477,0.5,0.0
-0.9425097581842504,-0.2185825635194024,-0.2207997871514649,0.4594886234868782,-0.4159914031029955,0.0,0.7767632639922079,-1.278873219684325,-0.6915129728564399,-0.2890471589568469,1.936787507973975,-0.9932593075956242,1.464040386083608,-0.5525991675892981,0.1702453714751111,1.0,-0.5114361238125859,4.549913619866769,0.3412491878261731,-0.0403178984748146,-0.0616023079477946,0.3311394365322823,0.342796850984058,0.5,0.0
-0.808354793335197,0.1484616207746587,0.0033975029816031,-0.245228361518231,-0.4115566368519511,0.0,1.1443690760717968,2.600373530965406,-0.6870342064920517,-1.9486598665363923,3.9768440305070194,0.185808444627626,-0.6501303738548924,1.5738940989378232,-0.6732472363292747,1.0,0.113915613992626,-0.3589575947962833,1.7216926632270644,0.178171912918584,-0.8700798227633469,-1.5657000051798875,-0.8332432871290191,0.5,0.0
0.2181447214160572,-1.0717550929937285,0.4269912799079888,-0.6092493173867233,-0.3490829459701968,1.0,0.1333455755729611,0.2925090021140517,-0.4872765681909309,-1.411790316966467,-0.4671726728029209,0.0851642445037579,-0.0881437024001322,0.4893712901296029,0.8878589586015897,0.0,0.6853762185395422,-0.2621118001790098,-0.4722193733140588,0.1886975883901469,0.8339173681260241,-0.0273747616790088,0.743365438032929,0.5,0.0
-0.7517245024649983,-0.2678817554154953,0.0598730970740735,-0.6269501167632777,-0.4352781643273334,1.0,-0.6938069921718685,-0.2737280981089355,-0.133687502452244,2.112666557064159,-0.7432293035795577,-0.478284090190382,-0.8137077421949792,0.3103864550679173,-0.985063811412415,0.0,-0.5680929459828008,-0.3218838140443583,-0.6733891017774082,-0.7103084723429399,-0.2260492422928394,0.3159054919658526,-0.4555644500474423,0.5,0.0
0.6861834298712698,1.1339309106261186,0.4355520593064581,2.625330126592904,-0.4174390008753745,1.0,-0.8944344274843372,0.3939825797260404,0.8867530510103689,-0.6309566535502156,-0.5062177799830407,1.2806770087675126,-0.7823395558368446,-0.1674443690419149,0.4074332586242695,0.0,0.2645882417997441,-0.3589575947962833,0.2459380284600407,-0.4685011212192651,0.5969147521984807,1.1331388390116108,-0.1650569799726993,0.5,0.0
-0.9243742435221816,-0.2472932407777917,0.4812095494316281,0.481548054308748,-0.4381739063912691,0.0,1.4587898577018878,-1.4232580263827486,-0.154989371548642,-0.2386690305968141,-0.7317118775639943,-0.9647733143553496,1.265239003712933,-1.200655098341387,-0.0316082953538576,1.0,-1.1015094723593095,0.2478418371025711,0.3439624867174053,-0.0402614240467004,-0.6300839078731785,0.6175101915135577,2.708469547143449,0.5,0.0
-0.0796205651184677,0.0949388084898776,0.3307504949735211,-0.398091849478936,-0.459371209619712,1.0,-0.5240233872374137,0.5036799086332129,-0.4675979468841025,0.4650873867409584,-0.5980801543127073,0.1525808564137285,-0.5566787134778728,-1.1808010921850502,0.9175439105725112,0.0,1.4569163464485226,-0.3052384430945144,1.3566786135030169,1.0018168138432195,-0.0449695523727166,0.3540726159273884,-0.6514056757531118,0.1,1.0
0.8774062105188457,0.8421967145130359,0.4351126872028821,-0.5668556436506212,-0.4613298215911097,1.0,-0.822090975234005,0.0331097651308956,0.4178285418836452,-0.1204650988453982,-0.4011887651718768,1.684740209041515,-0.2734931567588271,-0.2637383728637938,0.1183239377038789,0.0,0.4848601356567502,-0.3513915170918089,0.3367558201175914,-0.3130582034436239,0.6361946322865758,-0.3428443412660519,-0.1014960534880758,0.1,1.0
-0.1267761482845142,0.6533429845833395,0.5031276128652767,-0.1588259554847586,-0.4533369815239582,1.0,-0.3517355150950541,1.0486574889894258,-0.9019900360036796,0.380916656485276,0.0002857713580491,-0.7734440720222184,-0.3534557161128891,-0.7723451238311556,1.447870228914211,0.0,1.375548168511696,-0.1728320832662107,2.1941403802223367,1.031470662520653,-0.447537420516399,0.0150128354346018,-0.5876611893477405,0.1,1.0
0.7726901319886359,-0.1415733322045995,0.4351126872028821,-0.5668556436506212,-0.4528660341657837,1.0,-0.804885493476225,0.1978578333238404,0.543651042224453,0.095362120640045,-0.5865514925603512,1.4132793121269642,-0.2652076413302833,-0.2919076918899895,-0.1330935449216606,0.0,0.2962115086286978,-0.3521481248622563,0.8523233442039434,-0.2993192752141612,0.6492732005541693,-0.1713752126528757,0.0220209358233973,0.1,1.0
-0.9089547675620268,-0.2307001794687569,0.4844994139474657,-0.308909193008091,-0.4276104606695238,0.0,-0.064745323529976,-0.6210683719329224,-0.4991899979878334,-1.1901942046505185,0.8044587221575409,-0.9227904199681868,0.2383381707819091,-0.3979668906751652,0.6924996966767994,1.0,0.6400986528544959,2.506316031888208,0.1716577933863939,-0.2945169173702065,-1.1393451220677329,3.065449890326815,-0.7080652019618245,0.5,0.0
1.0742793027376654,0.2063412271425846,-0.2623488225325398,0.2499845237972284,-0.4453814819694452,0.0,0.2755864765524197,2.076317109880432,1.26737997897409,-1.2043063090164583,0.7412958668871047,0.0155122417580241,-0.7878019305474104,1.292700135375148,-0.3869087112548351,1.0,-1.840734973523592,-0.1872076309047123,2.200474327371835,-1.2816618867375766,0.883403647931078,0.3139608593337936,0.9221380690337814,0.5,0.0
1.1879817431918027,1.642583588646052,0.3929531199432318,-0.5529278191913164,-0.4539528369559366,1.0,-0.6060009139952122,0.4534869682835561,-0.2600019128679915,0.9205379022878812,-0.7895979657994452,-0.4293903766278568,-0.7838649597785651,-0.1122748587104428,0.2304165900764247,0.0,0.0680287139525252,-0.3355027539124124,-0.3975982163894961,-0.0575562097931083,0.759908336878916,1.0839118529543452,-0.2441790533987472,0.1,1.0
-0.8058188958248282,-0.2736980823063528,0.1433172082508959,0.4991262489875024,-0.4330193447240096,1.0,2.2838620913809566,-1.14066575204362,-0.7671201614096986,-0.5785447471190437,-0.7468359954458068,-0.4643585664142611,1.5368807205056536,1.3404720981488654,-0.3853636764270432,0.0,-0.3871325498333345,-0.1909906697569495,-0.1665137563759782,0.842710571446729,0.5703748636541512,1.193947312616812,-0.6689911112061648,0.5,0.0
0.6182825727820108,1.3980232013361908,0.4355520593064581,2.625330126592904,-0.4432471690173779,1.0,-0.8820705204436958,0.3836403968761981,0.542876297720856,-0.5404672733132985,-0.3501663167036022,1.2069755572198055,-0.7739848514880368,-0.1610989127319946,0.5785126863670988,0.0,0.03892162085098,-0.3589575947962833,0.1077337000675727,-0.5242755101993468,0.5281997514405244,1.6816493093536091,-0.2927541021932709,0.1,1.0
-0.2033786431568817,0.1160741210090968,0.3134940548321536,-0.4220583442884629,-0.4607133093362324,1.0,-0.4399168632946091,0.1629925691066306,-0.5774713583351833,0.3132082424149016,-0.5152218030456225,-0.2047854133470565,-0.6851719987332863,-1.1871871117722992,-0.0003394948763261,0.0,1.1779968111499677,-0.3589575947962833,1.6049906789542585,0.6649221647988203,-0.0361806224590024,-0.30112023878141,-0.4404815945470204,0.1,1.0
-0.1787166571485964,-0.1672820070291259,-3.288586994883442,-0.558294124486742,-0.4066437768154859,0.0,0.159468526246109,-1.389581437648986,0.5458238761293159,3.173579498490937,-0.6811332854407531,-0.2522094910383284,0.3288592840735859,-1.0871127841052144,0.8115838194532268,1.0,-1.7011802193686751,-0.3589575947962833,-0.408129759874485,-1.5752242930375444,0.7681586096098731,0.95111798809172,-0.1675935690759359,0.5,0.0
-0.768720254416135,-0.2568107018128358,-1.1996440910849993,-0.1494603274211468,-0.4463395554694181,0.0,0.2287884362260497,-1.249062827383135,0.0758467792661374,1.379310891344564,-0.774377044840655,-0.7629637343903259,0.0806797506642571,-0.2472356248000112,-0.6599554294153053,1.0,-2.000228555352637,-0.0691768187149101,-0.0117330851337321,-1.3488914430807193,0.6427844711450447,-1.5865242965652755,0.0326034457713726,0.5,0.0
0.2957663726993284,0.7648466368056784,0.3929531199432318,-0.5599926628449983,-0.4447437787888527,1.0,-0.6349924844435312,0.4145650253298175,-0.6007624962464723,1.3469088516537002,-0.770786127432354,0.0886809058526476,-0.7905140100110937,-0.1679072395672261,-0.3028921212634923,0.0,-0.5795803311905143,-0.3589575947962833,0.3758632699289727,-0.4365449238690546,0.4204863409309443,0.5427267948573847,-0.2968771938963708,0.1,1.0
