Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_max,Gravmap2016-grid-grv_cscba_mean,Gravmap2016-grid-grv_cscba_std,Gravmap2019-grid-grv_cscba_1vd_mean,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_max,Gravmap2019-grid-grv_cscba_05vd-IncludesAirborne_min,Gravmap2019-grid-grv_cscba_tilt_max,Gravmap2019-grid-grv_fa_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_min,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_mean,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-u_conc-AWAGS_RAD_2019_min,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_mean,AlOH_Group_Composition_min,AlOH_Group_Composition_median,AlOH_Group_Content_min,FeOH_Group_Content_mean,FeOH_Group_Content_min,FeOH_Group_Content_median,Ferric_Oxide_Composition_mean,Ferric_Oxide_Composition_std,Ferric_Oxide_Composition_min,Ferric_Oxide_Composition_max,Ferric_Oxide_Content_std,Ferric_Oxide_Content_max,Ferrous_Iron_Content_in_MgOH_min,Ferrous_Iron_Content_in_MgOH_median,Ferrous_Iron_Index_min,Green_Vegetation_min,Gypsum_Index_min,Gypsum_Index_median,Kaolin_Group_Index_min,Kaolin_Group_Index_median,MgOH_Group_Composition_mean,MgOH_Group_Composition_min,MgOH_Group_Composition_median,MgOH_Group_Content_min,MgOH_Group_Content_median,Opaque_Index_mean,Opaque_Index_min,Opaque_Index_median,Quartz_Index_min,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC8km12kmRes-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC42km50kmRes-AWAGS_MAG_2019_energy,Gravmap2016-grid-grv_cscba_contrast,Gravmap2016-grid-grv_cscba_homogeneity,Gravmap2019-grid-grv_cscba_1vd_contrast,Gravmap2019-grid-grv_fa_contrast,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_contrast,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,Radmap2019-grid-k_conc-AWAGS_RAD_2019_contrast,Radmap2019-grid-th_conc-AWAGS_RAD_2019_contrast,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_contrast,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_contrast,Radmap2019-grid-u_conc-AWAGS_RAD_2019_correlation,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_contrast,AlOH_Group_Composition_correlation,FeOH_Group_Content_correlation,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_correlation,Ferrous_Iron_Content_in_MgOH_correlation,Ferrous_Iron_Index_correlation,Green_Vegetation_correlation,Gypsum_Index_correlation,Opaque_Index_correlation,Quartz_Index_contrast,Quartz_Index_correlation,Silica_Index_contrast,Silica_Index_correlation,Gravmap2019-grid-dem_geoid_x_mean,Gravmap2019-grid-dem_geoid_y_mean,IntrusionsBndys_FaultedBndys,IntrusionsBndys_IntrusiveBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,MetamorphicIsograds,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Mafic igneous rock,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Rhyolite,Intrusions_Tabberabberan_Tonalite,RockUnits_LAO_Andesite,RockUnits_LAO_Basalt,RockUnits_LAO_Conglomerate,RockUnits_LAO_Dacite,RockUnits_LAO_Granite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Igneous rock,RockUnits_LAO_Limestone,RockUnits_LAO_Monzodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Mudstone,RockUnits_LAO_Null,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sandstone,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Shale,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tonalite,RockUnits_LAO_Tuff and lapilli tuff,RockUnits_LAO_Ultramafic igneous rock,sample_weight,label
0.012011808343231678,0.2935391664505005,1.8149272203445435,71615.7109375,13.400960922241211,-10.60975456237793,49.315834045410156,-89.07327270507812,82.78649139404297,-18.73279571533203,50.4255485534668,624.0453491210938,36.285545349121094,87.8719482421875,-424.4808654785156,87.9509506225586,48.03495407104492,49.49456024169922,6.089602470397949,34.42369842529297,9.337803840637207,1.4313976764678955,0.7540924549102783,0.1273413449525833,0.0,0.0,0.0,0.2018140589569161,0.0,0.0,108.98185941043084,27.923521033853888,0.0,171.0,31.35576719264783,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827664399092971,0.0,0.0,0.0,0.0,0.09070294784580499,0.0,0.0,0.0,1044.3439583333404,0.04036085077460096,0.35173436954624604,139.85607142857262,0.12305552270716437,6400.788541666729,206.9292559523831,0.1650017923405947,0.04962320227074068,0.10921825338234699,0.0437263008665187,0.05482509349140355,187.12559523809696,0.09369021559394543,317.97363095238404,206.59241071428792,2368.9790773809787,0.526344852989962,885.3924702381025,2540.5792261905003,1296.222053571439,0.37542726028217055,2217.14136904764,0.0933951620484346,0.15454262303479166,1685.1780357143004,0.16424442186740845,-0.0027340601230406306,0.36920219555929795,0.17057768534398524,0.07523848850723158,0.07149911581646734,0.25505136041075727,0.05366055340076303,-0.008913091158463667,5254.981458333362,-0.023334450373199717,3267.1682738095387,0.09567985789983505,-1.338791012763977,0.7000673413276672,27316.902146525783,63750.0930721832,47836.33478638155,6280.307256118276,83050.87798149137,44.10776801213624,22383.023529109054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.027861710637807846,0.5283510684967041,1.1158757209777832,44238.140625,28.570274353027344,-5.9137468338012695,44.22753143310547,-86.80575561523438,83.12423706054688,-207.27886962890625,44.798038482666016,58.40453338623047,38.65896987915039,87.23976135253906,-328.3296203613281,86.27742767333984,142.11070251464844,46.42646789550781,11.808366775512695,21.104652404785156,9.192680358886719,6.467658996582031,0.5921375155448914,0.16026829183101654,0.0,0.0,0.0,1.9930875576036866,0.0,0.0,32.96825396825397,45.497789823361565,0.0,152.0,41.90997417790519,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,9.351981351981353,0.0,0.0,0.0,710.3370238095291,-0.02579046938720811,0.27761800752892424,170.92764880952572,0.09433245784113455,8184.611041666738,174.42211309523998,0.08168430334073559,0.0385002401259543,0.08705319555508004,0.03906529056156616,0.04013996151131437,257.6541071428597,0.06810067113451146,624.856339285721,189.99955357143034,1615.0505952381086,0.4274983839409828,2569.8236309524045,1176.7259523809616,1638.4635119047769,0.5633383967165959,1548.780982142871,0.45142410396328614,0.4193643311696972,1914.8920535714467,-0.008313434383753187,0.04111555573522174,0.30199059384545723,0.15754787507472673,0.18772732161563427,0.1388654353930216,0.08534444035602115,0.08042296246099438,0.15542251635269777,3948.8341071428777,0.0130995912994416,2918.990565476204,0.18665818026433606,12.141487121582031,-16.881452560424805,8103.740559742009,149039.87832692984,31346.9545571873,26973.887092409528,30357.00723514456,48.708194026536084,16298.916706394704,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
-0.028952447697520256,0.4017137587070465,-1.7264729738235474,39672.3671875,22.603925704956055,-23.039012908935547,47.858795166015625,-87.51301574707031,76.24874114990234,-206.4169158935547,26.49163055419922,172.63768005371094,35.27457809448242,85.53105926513672,-81.31521606445312,86.29093933105469,108.00604248046875,42.863563537597656,14.146960258483887,15.462186813354492,8.854728698730469,5.277213096618652,0.46205875277519226,0.17447446286678314,0.0,0.0,0.0,0.0,0.0,0.0,84.93877551020408,46.42779845360885,0.0,142.0,35.165872516916636,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.19501133786848074,0.0,0.0,0.0,843.4280654761951,-0.005420484071150258,0.4114366696823052,122.17821428571568,0.11848605514380228,8581.637053571509,87.26047619047719,0.06796364714641451,0.04041651534541608,0.06655900246956387,0.04111471358498096,0.03915218921462302,251.90383928571683,0.09344352253875786,533.8893750000057,209.3755654761926,1839.0181845238262,0.4551540434083545,2117.2364285714484,1463.015089285727,1823.8523214285897,0.4884409273412293,1416.062023809536,0.401526444036742,0.4439338929386303,1766.8434821428727,-0.004740033853771579,1.0,0.29105712116315285,0.3645657724593171,-0.0024464502545145685,0.013901719875350726,0.24410166075314665,0.10216078716014651,-0.006545271284413198,4532.776041666682,-0.004076724928763837,4728.183958333352,0.04837383151315763,14.872560501098633,-5.2220025062561035,8414.120790629351,134713.3217793151,46085.14260010085,9340.13165526113,43921.39956337608,1183.1453367846832,21123.741471212837,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.053752247244119644,0.6531667113304138,-0.927740216255188,52596.453125,12.154561996459961,-8.29963207244873,45.79587936401367,-84.07747650146484,82.55868530273438,-166.9477996826172,54.29494094848633,-41.56843566894531,45.53623962402344,84.79625701904297,-335.4716796875,85.24008178710938,37.98781967163086,55.71572494506836,10.4652681350708,24.59317398071289,6.324839115142822,2.1553585529327393,0.7326573729515076,0.14486102759838104,0.0,0.0,0.0,0.25170068027210885,0.0,0.0,85.56818181818181,30.68964714930363,0.0,142.0,46.62826684099508,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07029478458049887,0.0,0.0,0.0,0.0,0.23582766439909297,0.0,0.0,0.0,937.2727678571498,0.06442831430804966,0.1912133771763894,324.81452380952715,0.07881203552132433,8557.138065476267,185.09934523809721,0.10412291146202668,0.04155326962550216,0.1181170760286071,0.04271279765212145,0.04175909231346548,288.99601190476517,0.08072977500638638,460.2754464285762,470.25726190476666,2299.270029761927,0.4650719160327037,3144.6671130952673,2195.4490476190686,1572.9291964285853,0.5170917840482621,1862.317648809541,0.3552123657258425,0.2915341159586377,1644.4469642857289,-0.0047304191252174905,-0.0024464502545145685,0.1943000112109594,0.1029187992561709,-0.0024464502545145685,-0.005530865458414545,0.10351775989737569,0.011370067275021446,-0.0025425965956230954,4532.429315476205,0.07074705002357799,5782.876845238112,0.09372931119621793,-1.9399279356002808,3.937533378601074,415.1606398980938,175176.93258038818,38611.92407669663,17255.950591946734,56673.32783099949,415.1606398980938,4868.432708892548,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.017599372193217278,0.4766092002391815,-2.7391555309295654,52197.9921875,12.154561996459961,-21.81585121154785,46.509422302246094,-87.53695678710938,77.42947387695312,-123.5019302368164,41.540950775146484,341.8211364746094,36.06352996826172,85.67433166503906,-275.27130126953125,85.24008178710938,37.93845748901367,55.88508987426758,11.525381088256836,15.365097045898438,6.195760726928711,1.9239532947540283,0.6799496412277222,0.14279206097126007,0.0,0.0,0.0,0.4013605442176871,0.0,0.0,92.54421768707483,29.267062885882787,0.0,180.0,46.93222562006721,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854875283446712,0.0,0.0,0.0,0.0,0.09977324263038549,0.0,0.0,0.0,1188.6333333333403,0.05865082812754941,0.3947675255079949,237.6227678571455,0.09946403865669376,8511.316934523886,189.08270833333523,0.08679758912623545,0.038125611675924695,0.0838519977079914,0.03836453544316051,0.03836025054417864,159.00726190476354,0.10243248431375127,446.92601190476626,229.7242559523832,1363.0113690476308,0.5477335814998915,1735.9423809523964,2033.736607142876,1507.5705654762032,0.5275947077677353,1848.587886904779,0.47609470643385465,0.3221170181066559,445.7942261904795,-0.0047304191252174905,-0.004805469334497682,0.09685863185578976,0.12091327121846837,-0.004831043529920602,-0.007097030654640572,0.19140489622620308,0.016029506818322305,-0.00404528181950998,3710.543482142869,0.02848136222855346,2472.7521726190535,0.11967343074990726,1.5977352857589722,2.1408348083496094,383.11716583270385,183256.7275509873,34152.842963856965,12556.2720236859,54887.02902913227,383.11716583270385,4087.515588267627,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
0.009173287078738213,0.2657380998134613,1.1383134126663208,54262.3984375,54.530460357666016,-16.314661026000977,47.88938522338867,-83.2197036743164,84.62217712402344,-7.803191661834717,60.62875747680664,893.7221069335938,40.3749885559082,85.35358428955078,-329.8769226074219,83.7095718383789,48.485748291015625,50.34318923950195,7.722395896911621,37.26041030883789,12.26434326171875,3.521042823791504,1.1675890684127808,0.13928304612636566,0.0,0.0,0.0,0.027210884353741496,0.0,0.0,101.18367346938776,18.47276124588776,0.0,154.0,38.16243479653528,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16099773242630386,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,917.045267857149,0.054871660825599786,0.37340678918582754,135.9318452380966,0.0996944676100443,6888.047232142916,230.37193452381186,0.10047475475105219,0.040140101812288734,0.09489520457335078,0.039194679037407976,0.039378885716957995,221.16619047619244,0.11711319820098247,1476.5008333333458,264.9225892857164,1158.2561309523908,0.7402108520852035,699.051755952387,962.4339285714364,809.2904464285795,0.7786863641363013,1225.7648511904872,0.6102429619562226,0.6461076981671465,1065.818452380963,0.044217278449528497,-0.0024464502545145685,0.13095005035017876,0.1270589040041693,-0.0024464502545145685,0.05486653098445042,0.12944092507769314,0.041291112395023755,-0.00230817321542048,6090.076904761937,0.059818035053447224,2396.100089285725,0.14536039074001622,1.6343412399291992,2.410376787185669,5462.734786481799,5100.923233873943,27406.190439029986,5352.52324413422,66646.80173779395,123.44586167576314,4600.078584736008,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.017308641225099564,0.4093702435493469,-1.771236538887024,38960.2421875,22.603925704956055,-22.44245147705078,48.743064880371094,-87.51301574707031,76.24874114990234,-207.78553771972656,25.966672897338867,223.91064453125,34.39869689941406,85.53105926513672,8.03182601928711,86.29093933105469,104.5906982421875,42.57455825805664,13.176694869995117,15.462186813354492,8.799715995788574,5.037503719329834,0.46205875277519226,0.17344547808170319,0.0,0.0,0.0,0.0,0.0,0.0,88.25396825396825,43.9690562072248,0.0,142.0,35.21387311137661,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,872.5746726190526,-0.007275718433286421,0.4160123063364878,136.42324404762059,0.11665606130260929,9095.313630952467,93.59482142857254,0.06557389372879638,0.042098289359094654,0.06541373956917652,0.04186460564014542,0.03985378167175402,360.92985119048035,0.07796311014890284,561.0737202381011,251.62383928571688,2038.505476190494,0.46977423716713584,1967.223869047637,1985.894226190495,1674.8929761904926,0.4935446747604314,1985.8862797619224,0.3861989598090197,0.44956265951963903,1694.3280952381099,-0.004740033853771579,1.0,0.25724309844701715,0.34053232887234003,-0.0024464502545145685,0.009724120216041174,0.24680695282598222,0.09732064898879646,-0.0037307442957547664,5695.751220238119,0.012595843957263257,4666.121607142874,0.05016078599982628,14.570527076721191,-4.767680644989014,9620.276366922093,134248.86352509976,46472.361046428996,8900.48687557583,44415.48113530633,689.4468540734307,20776.10927459806,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.006242465693503618,0.4449286162853241,-2.43133807182312,51316.421875,12.154561996459961,-20.415237426757812,47.14689254760742,-87.53695678710938,80.9288330078125,-120.873779296875,47.97624969482422,644.8952026367188,28.952821731567383,86.51581573486328,-30.277448654174805,85.50769805908203,55.52801513671875,54.149085998535156,12.860227584838867,13.013262748718262,6.13856315612793,2.004664897918701,0.6799496412277222,0.1486397087574005,0.0,0.0,0.0,0.4013605442176871,0.0,0.0,87.07709750566893,36.38174328125628,0.0,180.0,48.62553490325941,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854875283446712,0.0,0.0,0.0,0.0,0.3219954648526077,0.0,0.0,0.0,1125.8661904761982,0.09515275127446633,0.40548488290841245,169.950357142859,0.10843686619671636,7761.389821428644,149.37062500000164,0.08113998980595874,0.0382924800877478,0.0820072709335857,0.038780723649887314,0.0391703243849278,125.09574404762046,0.09290015406778143,349.4825892857175,209.45071428571634,1473.8350595238223,0.579875693418148,1503.8204166666792,2039.0094345238294,1937.2342261904923,0.5020940096006039,1523.3721726190608,0.42056457978468154,0.18000175912852756,781.8180952381022,-0.0015204147173094238,-0.004805469334497682,0.08626192407452346,0.2005180714162159,-0.004831043529920602,-0.004862655854850584,0.21552696683239572,0.03154245249824503,-0.005761202311969869,4092.2240476190605,-0.015126377278113404,2729.6325000000083,0.14428057516629483,0.5588727593421936,1.6782783269882202,102.91221022555345,189002.87903488133,31615.210262045104,8908.536909153576,53777.19272674266,102.91221022555345,1283.77019222211,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.02444572187960148,0.585263192653656,-1.4875868558883667,33562.70703125,28.570274353027344,-15.796918869018555,47.85872268676758,-86.80575561523438,83.12423706054688,-231.59768676757812,60.04045867919922,272.62298583984375,36.6669807434082,86.89356231689453,-275.4637145996094,86.44182586669922,85.67491912841797,42.35785675048828,9.286527633666992,21.677335739135742,11.898184776306152,7.232471466064453,0.5921375155448914,0.1431424468755722,0.0,0.0,0.0,1.9930875576036866,0.0,0.0,59.78004535147392,47.892066489670334,0.0,185.0,50.14737186492108,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,5.920930232558139,0.0,0.0,0.0,841.6698809523871,0.019945989600877515,0.2795626455626051,175.6112797619065,0.09955522830722023,8196.20818452388,242.48178571428815,0.11310535721488801,0.04164470932361905,0.09162469729956829,0.04083325519733946,0.04144274809996493,115.75714285714402,0.11496497102390714,397.2373214285757,224.38976190476433,1157.6736607142957,0.6095308567752642,1584.251726190491,1593.9188095238244,1744.7829761904914,0.6258232919838482,1665.3335714285877,0.5004043026902906,0.4791173376520977,1653.5909226190618,-0.006496961973732583,0.042606869991560256,0.45428163595415894,0.20735615700907517,0.26668027433343333,0.19549213700303986,0.08591258431144386,0.13717665790816078,0.1608774311930699,4783.715565476213,0.017886665112913522,2467.54238095239,0.24339470018131593,9.23202133178711,-11.034645080566406,6500.674429938981,153917.45474240315,23503.382584986044,17009.704549665683,29667.49840883966,1058.2148941483536,6462.481730927711,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.008978210389614105,0.4290466904640198,-2.2268717288970947,51045.16015625,12.154561996459961,-20.897480010986328,47.06419372558594,-87.53695678710938,80.9288330078125,-119.83052825927734,50.74075698852539,509.136474609375,30.35561752319336,86.51581573486328,-24.369613647460938,85.50769805908203,53.92034149169922,54.428955078125,13.389690399169922,13.013262748718262,6.279630184173584,2.1860218048095703,0.6799496412277222,0.14738729596138,0.0,0.0,0.0,0.6961451247165533,0.0,0.0,86.12698412698413,37.305896407639445,0.0,180.0,48.064370093871624,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42403628117913833,0.0,0.0,0.0,0.0,0.6326530612244898,0.0,0.0,0.0,1057.8401190476263,0.10050597854156096,0.42441747174859,168.8987797619066,0.10529665910622987,7756.666577381026,147.60431547619208,0.08666318268358819,0.038409375749092645,0.08988328313435498,0.03885592205470366,0.04021071255204672,117.92690476190612,0.09187986171744433,389.77080357143257,214.38922619047838,1224.2427976190577,0.6227899901137315,1007.2994940476271,2024.7653869047822,1247.0724404762009,0.5311598339918677,1552.5475000000124,0.43672198296021364,0.18976395730628492,838.9629166666737,1.0,-0.00560929348971527,0.08889290865971204,0.20966682351407698,-0.005468380414879496,-0.00386367663927228,0.21803425534797335,0.021043688572793005,-0.00593572484844042,3830.916458333344,-0.02355644531000331,2710.945476190485,0.16150424419525,-0.3175315856933594,3.2606096267700195,146.34097517454958,191014.9365343733,30468.201982271446,8219.143390193867,54186.97961552794,146.34097517454958,1116.0327891052757,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
