Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
0.065937236,0.35247,0.048043206,0.36701673,0.076991044,0.25993946,0.05909712,0.2744862
-0.63415575,4.9195943,-0.65858036,4.923796,-23.547722,14.130121,-23.572147,14.134323
-0.27609456,0.57529813,-0.2876776,0.6147697,-0.053528257,-0.23540033,-0.0651112,-0.19592905
-4.489404,0.95624816,-4.5162735,0.97984236,0.67062694,0.7703787,0.64375776,0.7939727
-0.3809439,0.26962474,-0.40078476,0.28201032,-1.1123179,-0.3095604,-1.1321586,-0.29717454
0.339787,0.04377196,0.32079545,0.06515325,0.36441708,0.08440578,0.3454254,0.10578727
-0.5227726,-0.3380041,-0.54197675,-0.31666577,0.41198584,-0.7983635,0.39278194,-0.7770253
-4.458125,-2.3594582,-4.4333057,-2.3075945,-10.131028,-0.21143962,-10.106208,-0.15957674
3.3544278,-3.120937,3.3442798,-3.10067,9.862735,1.3892,9.852587,1.409465
1.4577477,0.06455079,1.4395179,0.0839267,1.3007773,-0.095519006,1.2825476,-0.07614307
-3.44515,3.4857187,-3.4785383,3.5139148,-1.0402949,0.71783924,-1.0736827,0.7460352
0.46830198,-0.5973811,0.4483133,-0.58582,-0.11047355,-1.1055307,-0.13046215,-1.0939696
-0.4103568,-0.8660377,-0.42684928,-0.84343904,0.050929155,-0.63073367,0.03443657,-0.6081348
-0.93502575,-0.8015535,-0.9464647,-0.78633285,-0.81714404,-0.71766067,-0.828583,-0.70243984
-2.7919424,4.1009192,-2.8150158,4.118764,8.377231,-2.24518,8.3541565,-2.2273355
1.8674347,4.624079,1.8380362,4.6449075,0.5333467,0.30176768,0.5039477,0.32259646
3.7602766,2.7552922,3.73447,2.7803278,0.69932187,0.17739762,0.6735151,0.20243368
1.6833031,-2.7091389,1.6672862,-2.6702807,0.24724714,-0.09440087,0.23123041,-0.055543035
-1.0496355,-2.399254,-1.0645313,-2.369613,-0.74950147,-1.6788515,-0.7643973,-1.6492106
-3.405948,-3.6466486,-3.413914,-3.593711,1.2903438,10.836308,1.2823752,10.889242
-4.938549,0.93359375,-4.901183,0.97721416,-21.613153,-12.247773,-21.575787,-12.204153
1.3367643,-0.78638154,1.30898,-0.7666758,0.8572914,-0.8231741,0.8295069,-0.8034682
0.20261644,-2.3161104,0.20458025,-2.275539,-0.36252552,-0.16153228,-0.3605617,-0.12096098
0.62321156,-1.2541099,0.5975248,-1.228804,0.35252768,0.03237751,0.3268406,0.05768314
-4.7818375,1.3291142,-4.7785974,1.3715539,-6.6231246,-13.208041,-6.619887,-13.165604
0.22903506,-1.4388577,0.1973817,-1.4110582,-0.014629657,-1.5622724,-0.046283104,-1.5344727
2.6674452,4.218563,2.644814,4.242767,1.253549,0.40185526,1.230918,0.4260595
1.9545215,0.45788574,1.9352827,0.4828898,0.837705,0.2938861,0.81846625,0.31889018
2.1692607,4.4949803,2.1430454,4.5151353,5.987981,4.502566,5.961766,4.52272
-0.67098796,-0.8527341,-0.68561715,-0.82256263,-0.6861391,-1.2845601,-0.70076823,-1.2543889
4.773241,1.3043536,4.747163,1.3212162,2.2033315,0.8687511,2.1772532,0.8856138
-4.8066206,1.025025,-4.8015823,1.059264,-1.7125248,0.096246205,-1.707486,0.13048485
1.1459502,2.7019925,1.128617,2.7227705,0.1192153,-0.40231392,0.10188233,-0.38153562
1.7173413,4.6816716,1.6889684,4.704286,-0.26042846,-3.1029885,-0.28879878,-3.0803728
-4.588896,-1.6745251,-4.5761285,-1.6533222,-13.318001,9.2434635,-13.305231,9.264667
-0.08804702,-0.07635931,-0.10768528,-0.054497067,-0.050465785,-0.059761137,-0.0701039,-0.03789909
3.335687,3.722,3.310814,3.7447138,0.284967,-0.29609746,0.26009348,-0.2733838
-1.4886072,3.709992,-1.5098338,3.7322752,0.12529154,-0.071562245,0.104064964,-0.0492792
0.86322117,2.6514077,0.8339281,2.668763,1.4757198,3.0821943,1.4464266,3.0995498
-4.83235,0.65264213,-4.810927,0.6888204,-17.684435,8.450806,-17.663015,8.486984
-3.5217602,3.0379505,-3.5481508,3.055909,-0.021746324,7.467479,-0.048136503,7.4854383
1.1398547,0.33645543,1.1133813,0.3440134,0.7212759,0.25747228,0.6948022,0.26503032
0.95088166,-0.13057443,0.93502915,-0.108111635,0.46451482,-0.16752546,0.4486624,-0.14506266
2.2936234,4.1745915,2.258886,4.186085,8.372953,9.868732,8.338216,9.880225
0.47858408,-0.90881056,0.45672554,-0.89448476,0.48669183,-0.8728394,0.4648328,-0.8585139
2.319217,-4.0271463,2.322712,-3.9837902,0.36330885,-3.9630787,0.36680412,-3.9197223
0.47811848,4.278483,0.48324594,4.3399324,19.30238,18.227554,19.307507,18.289003
-1.394175,-0.8654894,-1.3865366,-0.82205695,0.10114259,-0.19940169,0.10878086,-0.15596896
4.272519,2.5829506,4.263496,2.6007001,0.38126364,0.92326283,0.37223983,0.9410122
3.1774309,-0.13777626,3.158863,-0.12510806,1.7462015,2.272832,1.7276345,2.2855
-0.35640618,-1.2671653,-0.37072626,-1.2328291,-0.18110175,-0.474639,-0.19542186,-0.4403029
1.5146309,4.7104797,1.5116786,4.7127337,-4.0419216,13.909061,-4.044873,13.911315
2.8100624,2.095035,2.795117,2.110962,0.19326784,-0.09499831,0.1783221,-0.07907155
3.8472278,3.1939929,3.8228557,3.2177289,0.35369757,0.16709141,0.3293256,0.19082828
0.0014588758,-0.36680242,-0.017382406,-0.34609863,0.031762287,-0.19685742,0.012921092,-0.17615445
1.0304244,4.875093,0.9991374,4.8959723,-4.812033,-2.354652,-4.8433194,-2.3337731
2.21827,-3.5994911,2.191955,-3.5884774,2.5577312,0.35474923,2.5314157,0.36576343
-4.8211403,1.3067777,-4.8008666,1.3446302,-13.219216,-14.866047,-13.198943,-14.828195
4.0255914,2.9654777,4.00251,2.9851863,1.988189,1.5931189,1.9651077,1.6128286
0.68605864,0.7693454,0.6708776,0.7885975,0.7020555,0.75309217,0.68687475,0.77234423
1.6217017,0.7179799,1.593429,0.72203934,1.5699307,0.7412164,1.5416574,0.74527556
3.3714907,3.6905456,3.3501546,3.7097135,1.0293192,0.865665,1.0079824,0.8848333
4.797746,-1.3657694,4.7785993,-1.3461137,2.487097,4.679183,2.4679499,4.698838
2.1530328,4.5027695,2.1161678,4.5292044,3.9021826,2.7892327,3.8653164,2.815668
0.14852339,0.16742976,0.1402908,0.1962964,0.06697993,0.12053468,0.058747426,0.14940147
0.5028141,-0.10762769,0.48394236,-0.082983084,0.50571644,-0.12762132,0.48684406,-0.102976784
-2.6335282,-4.202943,-2.6133249,-4.1644382,-20.029411,2.792072,-20.009207,2.8305779
2.8535728,4.1097174,2.8150122,4.127243,-0.26785108,7.1796823,-0.30641204,7.197208
0.745856,4.1858706,0.7282905,4.1946306,-1.0219549,3.8575456,-1.0395188,3.866305
-0.14468525,-0.5692794,-0.14881662,-0.5303673,0.023157023,0.2706239,0.019025687,0.30953592
3.0307515,-2.3123226,2.9961183,-2.2819612,-11.726485,4.014846,-11.761116,4.045206
1.4417572,0.8085208,1.4212708,0.83849156,0.80842805,1.7714567,0.78794086,1.8014269
-0.8606771,-4.728318,-0.83974594,-4.717094,-21.372116,1.2656616,-21.351185,1.2768863
-2.1748781,-4.5196238,-2.1696503,-4.477441,-0.8549733,-3.4796674,-0.84974635,-3.4374828
-1.4911088,1.0301644,-1.5069579,1.0442513,-1.2916373,0.821742,-1.3074862,0.83582896
-5.0035934,-0.6119652,-4.964822,-0.56635493,1.2346107,-10.512786,1.2733831,-10.4671755
-2.9863415,3.3003085,-3.020318,3.3280346,-0.61216664,0.7832114,-0.6461434,0.81093794
1.5476644,3.216093,1.5263368,3.2349684,2.2413595,3.1668296,2.2200325,3.1857052
1.2807971,-3.7442296,1.27434,-3.7100422,-0.18436992,-4.2379255,-0.19082668,-4.2037387
-0.31223676,-1.2597946,-0.3428046,-1.2319461,-1.089215,1.7576019,-1.1197823,1.7854506
-1.0082718,-2.7787325,-1.0166799,-2.7603369,-0.85231453,-0.38764143,-0.86072224,-0.369246
1.4098082,4.763722,1.3535208,4.7775745,34.43261,1.4435562,34.37632,1.4574101
-3.4606352,1.1450278,-3.4889016,1.1611125,-14.981479,15.492354,-15.0097475,15.508439
-1.4553847,-1.0069443,-1.4695177,-0.98946285,-1.4124811,-0.8052241,-1.4266142,-0.78774273
-1.3761783,-3.263462,-1.3647286,-3.2190614,-0.4729085,-1.098956,-0.46145913,-1.0545549
-4.905906,1.0796248,-4.8703794,1.1213425,-23.836275,-4.187388,-23.800747,-4.145671
3.9775696,3.0333915,3.9548528,3.055531,0.17599002,0.6038537,0.15327306,0.6259928
-2.6589565,2.0800128,-2.6566534,2.1060274,-7.1702805,7.7406144,-7.1679773,7.7666287
3.9434254,3.064971,3.9299989,3.0843315,0.48706833,-0.036708195,0.47364166,-0.01734728
1.1720068,-4.8518677,1.1488651,-4.838298,2.284032,-0.05051238,2.260889,-0.0369427
-0.99300575,-0.78714436,-1.0115163,-0.76328284,-0.32226282,-0.3965272,-0.34077382,-0.37266552
4.0018086,2.417563,4.0003133,2.4390059,0.07983224,0.18508634,0.078336865,0.20652947
-0.8609057,-1.1845616,-0.9003866,-1.1762507,0.7209063,-1.1161528,0.6814254,-1.1078418
2.3417113,0.388514,2.3148453,0.40432796,2.2885315,0.43559754,2.2616656,0.4514113
-2.027055,0.84718716,-2.0593417,0.8703292,0.8413113,-0.28301284,0.8090246,-0.2598712
4.267898,-2.641038,4.236411,-2.6330013,-1.1004263,4.0869093,-1.1319137,4.094946
4.571862,-2.0021346,4.552856,-1.9814379,5.865612,6.0718746,5.8466067,6.0925713
2.8708165,4.0834565,2.8428614,4.0990067,-0.9667315,0.25748792,-0.9946874,0.27303734
2.0296307,3.2326577,2.0099974,3.2439067,5.478375,5.379538,5.4587407,5.390786
0.5481669,-0.1805165,0.5451143,-0.14212692,0.05165788,0.09119971,0.048605517,0.12958916
0.86776423,0.94878,0.8385603,0.96151906,0.5084742,0.8555392,0.47927007,0.86827844
-0.1354651,0.25548676,-0.14225651,0.27657902,-0.10183556,0.3090921,-0.10862707,0.33018407
-0.71423495,-4.581815,-0.7136355,-4.541508,0.06651967,-0.2727114,0.06711888,-0.23240463
2.2507577,4.449933,2.224842,4.474301,0.43360427,0.124222405,0.40768886,0.14858991
1.4614931,1.4235927,1.4375536,1.4402782,1.331948,0.90744114,1.3080086,0.924126
4.3109584,2.5081084,4.295673,2.5256915,0.2560834,0.3632216,0.24079761,0.3808034
-1.5494515,0.9402818,-1.5665383,0.97216976,-2.7905853,-0.68961763,-2.8076715,-0.6577299
-2.0192213,4.5141983,-2.0491235,4.5503006,6.160881,3.2220714,6.1309786,3.2581744
3.7398238,3.3184183,3.7244835,3.334715,0.1693931,-0.01950903,0.15405264,-0.0032125216
-0.5106351,-0.29756635,-0.5223875,-0.28068337,-0.6838053,-0.29309872,-0.695558,-0.27621588
0.33244032,-0.42674473,0.31784344,-0.4013638,0.22174054,-0.44011343,0.2071435,-0.41473243
0.35602346,-2.0514119,0.33479163,-2.0284066,0.19254844,-1.3030834,0.17131665,-1.280078
-3.2284725,-0.41464615,-3.242704,-0.39014342,-3.0390465,-0.34833768,-3.0532777,-0.32383534
-0.05370774,0.024387795,-0.062006578,0.0572598,-0.110503845,-0.19605018,-0.11880262,-0.16317816
3.4227266,-3.1412697,3.3816752,-3.1192508,1.7086622,-1.8050265,1.6676115,-1.7830075
3.713379,1.7235655,3.7027345,1.7360044,0.3521869,0.49669495,0.3415422,0.50913334
4.653001,-1.8402067,4.646805,-1.8209549,-4.4088435,-3.5973997,-4.4150405,-3.5781488
-2.5354667,-1.2993307,-2.549642,-1.2801653,-2.4087832,-1.4625252,-2.422958,-1.4433602
4.7511578,-0.44742897,4.7278,-0.4436252,9.900854,4.1897354,9.877497,4.1935387
1.6503534,4.7182946,1.5996534,4.7259283,26.416384,6.0013986,26.365685,6.0090327
-2.9726038,0.24245329,-2.9895728,0.253725,-2.2874856,-0.12864552,-2.3044548,-0.11737372
2.6987653,4.195167,2.6781552,4.217061,1.8164755,0.45878592,1.7958654,0.48068067
3.2815518,0.15211694,3.2463217,0.19221072,-1.044774,13.957293,-1.0800052,13.997386
4.228595,2.6527884,4.2180433,2.6777546,0.038538095,0.358126,0.027985772,0.3830925
0.98511106,-0.67572683,0.95760065,-0.6677797,1.0052401,-0.68955815,0.9777303,-0.68161106
-2.5398543,-3.2961886,-2.5724344,-3.2749465,-0.26613736,-1.1988006,-0.29871726,-1.1775584
1.872787,0.9509533,1.8506844,0.97260064,0.5354396,0.24691147,0.51333714,0.268559
3.541766,3.5275009,3.5203693,3.5506957,0.30935022,0.083738305,0.28795376,0.10693317
3.6617732,3.4163222,3.6349294,3.4354527,0.10613623,-0.27765864,0.07929205,-0.25852862
-0.7813889,-2.3646035,-0.78127414,-2.3316638,-3.872794,-2.2462707,-3.8726797,-2.2133298
-1.8666451,1.8522018,-1.8638989,1.8721131,-15.210742,4.557679,-15.207997,4.57759
2.5135863,2.2185476,2.4974327,2.2330332,0.79281294,1.7941203,0.77665925,1.8086054
-0.55779403,-4.234969,-0.5757249,-4.2063985,-1.3228657,-1.7200453,-1.3407962,-1.6914746
4.8837457,0.091248326,4.8742967,0.1208796,1.1873957,0.1566083,1.1779466,0.18623966
2.2043536,-2.4763381,2.1670399,-2.4536686,0.33245164,-0.84495825,0.2951382,-0.82228875
-1.3071831,0.43117574,-1.3210347,0.45281634,-1.317018,0.40058854,-1.3308697,0.42222914
-4.734522,1.4354999,-4.7519836,1.4404975,0.839536,2.6825275,0.82207555,2.6875246
-4.153005,-1.4701335,-4.144694,-1.4300656,-2.451448,-0.46557173,-2.443137,-0.4255041
-2.7206998,-3.607495,-2.70366,-3.566728,-0.6534639,-17.388775,-0.6364244,-17.348005
4.4213386,1.6167047,4.4161234,1.6399671,0.08056934,0.13375613,0.07535384,0.15701862
2.039782,4.3834333,2.014968,4.409326,2.113378,5.6455092,2.0885637,5.671401
0.38632736,-0.025159314,0.38665017,0.007620328,0.39234468,-0.08033679,0.39266765,-0.04755728
-3.1621687,-0.057013556,-3.188158,-0.02964892,0.20575885,1.2651511,0.17976938,1.2925164
0.92553014,4.8234544,0.895874,4.832064,6.947551,4.1668677,6.917895,4.175476
1.3590995,4.790242,1.3343477,4.8155327,0.5289423,-0.14685522,0.5041905,-0.121565096
-1.1122733,-1.0660212,-1.1240103,-1.0476373,-0.6323814,-1.007416,-0.6441183,-0.98903215
-1.2002628,-4.6283026,-1.1908305,-4.600306,-14.524047,-15.687783,-14.514614,-15.659786
4.455189,-2.0045695,4.452053,-1.9923797,-7.498446,3.6203096,-7.501581,3.6325004
1.5974324,4.7367587,1.5480337,4.7438116,21.113184,7.577055,21.063786,7.584109
0.5456472,-3.021145,0.5220827,-3.0023336,0.9875432,-1.2897564,0.9639784,-1.2709451
1.1890286,0.427069,1.1590581,0.4307028,1.0774373,0.5779366,1.0474672,0.5815704
3.3393147,2.6148336,3.3036106,2.6361134,0.35790586,0.6730641,0.32220146,0.69434386
-0.32982805,4.834021,-0.34420058,4.859504,0.6788657,-7.4517508,0.66449475,-7.426267
-0.02421331,-3.1783743,-0.032847114,-3.1757677,4.046928,-4.497819,4.0382934,-4.4952126
3.4557664,1.2666342,3.4436316,1.2907512,0.15489718,-0.27063316,0.14276224,-0.24651614
-0.620146,1.451344,-0.6286173,1.4792649,0.46964124,0.3929709,0.46116966,0.4208918
3.9392776,-3.0739093,3.9412515,-3.0609794,-4.5148163,17.667456,-4.5128407,17.680386
1.8277594,3.8146067,1.8095127,3.8228128,-0.1828145,5.4185696,-0.20106138,5.426774
3.710416,3.3413815,3.6824157,3.361359,0.20763347,-0.3109273,0.17963274,-0.2909495
0.29483023,0.5669919,0.26707602,0.58794945,0.3050598,-0.04305069,0.27730548,-0.022093108
0.7355566,4.924904,0.70967174,4.943703,1.5115116,-0.12796567,1.4856274,-0.109165445
