IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds
0.006350482005941885,0.00028215434810365415,0.26106789913679573,4.206795193857997,0.1308911376205822,0.24876991804889853,0.22169175572259847,1.5332356942229155,0.1308911376205822,0.2100390797578674,0.39031943890760873,3.5415465721719497,0.18126434801756666
0.046869812158013086,0.05843492801103137,0.7693125003986644,0.046869812158013086,0.12329914290417088,0.1967540062697775,0.14730724915030738,0.5646612600333671,0.00510807959605119,0.0022041785837707295,0.7693125003986644,0.0465220366309166,0.040282778652930874
0.7983811691761302,0.7241397078695486,1.4361871260064925,3.991133973927081,0.22826133725749034,0.31944273477541457,0.056164345830151396,1.4827718086250163,0.03239421453657152,0.3663484058716294,1.8904993334788933,3.844088975918965,0.7181800674339793
0.1776449160212607,0.02677463575661935,3.3764561880093775,1.933049544053969,0.05579193006185567,0.3204687205303037,0.06170460474998113,3.4190982802392598,0.031200069844526168,0.02677463575661935,1.227552544467509,1.933049544053969,0.04309155319358605
0.1924521180042463,0.3340729552162198,0.13219913702441452,4.304951945533023,0.07674155060489836,0.321695104567934,0.0006981187972960021,1.7027379974209864,0.0004895790090479803,0.05293204607818802,0.15690399298222832,3.6737507244726246,0.07674155060489836
0.6427861144750671,0.2141330190145542,0.46462402262923885,3.3087626261490084,0.5468333218101653,0.6227683470128345,0.48851008419964126,2.4481863749500605,0.009112463943711006,0.21339548611939035,0.46462402262923885,2.65601966255409,0.20348467903954454
0.6248908598358934,0.3907320413627643,1.0286862717506042,4.97392516409518,0.1678686835799403,0.6266757943632174,0.25961691868549736,0.9291205022085247,0.5713534368668132,0.569998093471789,3.0789561007974426,4.97392516409518,0.5758284872498225
0.10088874286319593,0.04004771184781872,0.16837739362391285,0.03112026610560764,0.8592963545250564,0.727883406112413,0.575846882000105,1.5395180547501375,0.03251089483699608,0.04004771184781872,0.16837739362391285,0.03112026610560764,0.05376295391097344
0.3144206373909944,0.03656097710104609,5.649436394121142,4.059318262585387,0.4202300613643282,0.2691172935414002,0.11882887099218163,3.3105134303110066,1.4060521600813838,1.6401967012746628,4.770060141136039,3.1071594585410067,0.03761487465067059
0.2484998864928563,0.4377657005818148,0.05336538555143385,5.167430061307244,0.14281060468104234,0.5798409433134156,0.3131223986826002,1.868322135421414,0.14281060468104234,0.4025872525123278,1.1535986549609685,4.442545385263691,0.23123367579924045
0.3167167926903577,0.3187109112638163,1.7775603110538876,0.676136567683409,0.13340596861895837,0.13316892962854443,0.176664445333809,1.7185992984510503,0.0895893151949087,0.13316892962854443,0.31715528450575003,0.572096282860265,0.3126964382858535
0.5683997257078807,0.3849444477060271,0.36145796182589784,3.8472435455531078,0.6095615150184718,0.7116349451417228,0.5364191557964055,2.2414244007834383,0.0894413610778917,0.025628160756544838,0.36145796182589784,3.1955107127133098,0.3487561744957468
0.0791433712816237,0.009549234303328547,3.30677531144128,3.5031420026048807,0.564385577647284,0.5072966199854676,0.5434869979107799,3.613426971205943,1.260871636037932,1.260871636037932,2.8443898735743,3.5031420026048807,0.01855594730332655
0.7311496523694716,0.42890151996371967,4.434664258870336,2.6834627395905173,0.8507038737100804,0.7841216744078554,0.31902187443733476,4.527765260622813,0.8507038737100804,0.9056254497812515,2.1698281014311473,2.6834627395905173,0.4195362319529336
0.0984508597581821,0.06408441092455017,1.2101730748775807,0.3341462837883609,0.10378104354341326,0.10378104354341326,0.11305067436559187,0.3339186194257548,0.0023922516117774817,0.02268189355081351,1.2101730748775807,0.09269704027138466,0.07709867443765538
1.0997839559971556,0.7261231097673911,5.4326794047624585,3.2994495667106722,0.47764923703702483,1.720135665019819,0.10516931753560826,3.808600676206846,0.4505584903587605,0.06887394974504817,3.5434529158125043,3.2994495667106722,0.706464473626256
