IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds
0.02965481290984935,0.08120634037088999,0.07544449915499853,0.24023183718539448,0.18264807879168204,0.08545371520816562,0.02449600490102562,0.6015166229541373,0.0027791118971063626,0.07666398698587329,0.07544449915499853,0.020207242624849686,0.12405300168598585
0.019460357298174774,0.07411245756295198,0.08312839958061531,0.17551104898779488,0.21284740032547242,0.09263035879753227,0.019341329197376612,0.6429905551080003,0.0004749423439700485,0.07411245756295198,0.08312839958061531,0.030272961455106426,0.09078318027452066
0.10805048028062593,0.09627013111558644,1.3070137371609514,0.11719729623549446,0.7710477936131432,0.7716102686343068,0.18408811421906668,1.0701609912944863,0.05266166628815269,0.00021181581214983186,1.2551691196729138,0.11719729623549446,0.34921278278737594
0.11758178485437332,0.1006366268904229,1.2754302222817049,0.12127617817650914,0.7860131170183648,0.7863056170468455,0.1879496556653418,1.0671124937854934,0.06323807106818699,0.00021208751397958382,1.2241908617770834,0.09827291318391593,0.3348292200973622
0.03153234067037034,0.027534233482579648,1.16120897415444,0.16089732860651101,0.5267820033740404,0.5204238799227249,0.10152617418938657,1.3595704753936417,0.0025527111401923847,0.011127991050326537,1.120986642046937,0.10242582658350292,0.19810560429873691
0.023219031560453192,0.019203293836567204,2.221021060499747,0.6438043427624698,0.06947901421705859,0.06947901421705859,0.06868672669220602,0.5891664011294553,0.01999159136663455,0.019203293836567204,2.075625963858036,0.14301446106647067,0.010170470158638333
0.05146180178664176,0.01436120153375817,1.339721984048803,0.23514808604851192,0.33030796369761023,0.3306427423381925,0.07971443830203873,1.4963740553979177,0.007908234506613127,0.004453360548185645,1.0367419770349575,0.039171048104823816,0.005372642710542429
0.02561378816419657,0.10633688518535905,0.10876203617700035,0.20082649804111627,0.20701798370371483,0.11936190297137249,0.02591350575775436,0.6369224190962998,0.0013816671786284266,0.08020237928163425,0.10876203617700035,0.014317724409201758,0.10753070819656546
0.014830974171620052,0.009055754645133791,2.2219549537226935,0.651238395628194,0.06458941597578588,0.06458941597578588,0.05703383779611155,0.579495836731387,0.014830974171620052,0.009055754645133791,2.087987625745774,0.14740252576510987,0.0008386132959263946
0.003603494226952058,0.03055183501379251,1.742798648728617,0.1858578035334371,0.35928964396881524,0.353441691655698,0.13268334846835403,0.5553687575910229,0.003603494226952058,0.03055183501379251,1.711510204684699,0.18155667832716932,0.04267911464156269
